index,Date (EST),Contents,Category,Post Title,Date_Ext,token_text,sentiment_py,same_pred
1933,2018/10/10,"@Abdulra92131569 Here to assist! Make sure you are signed in on the account that was used to purchase the content, verify that the console is set up as primary, restore licenses and check in game again. Steps here: https://t.co/GUxbdhBNTc @Abdulra92131569 Here to assist! Make sure you are signed in on the account that was used to purchase the content, verify that the console is set up as primary, restore licenses and check in game again. Steps here: https://t.co/GUxbdhBNTc",neutral,"@Abdulra92131569 Here to assist! Make sure you are signed in on the account that was used to purchase the content, verify that the console is set up as primary, restore licenses and check in game again. Steps here: https://t.co/GUxbdhBNTc",2018/10/10,"['SCREEN_NAME', 'here', 'to', 'assist', '', 'make', 'sure', 'you', 'are', 'signed', 'in', 'on', 'the', 'account', 'that', 'was', 'used', 'to', 'purchase', 'the', 'content', '', 'verify', 'that', 'the', 'console', 'is', 'set', 'up', 'as', 'primary', '', 'restore', 'licenses', 'and', 'check', 'in', 'game', 'again', '', 'steps', 'here', 'SCREEN_NAME', 'here', 'to', 'assist', '', 'make', 'sure', 'you', 'are', 'signed', 'in', 'on', 'the', 'account', 'that', 'was', 'used', 'to', 'purchase', 'the', 'content', '', 'verify', 'that', 'the', 'console', 'is', 'set', 'up', 'as', 'primary', '', 'restore', 'licenses', 'and', 'check', 'in', 'game', 'again', '', 'steps', 'here']",neutral,1.0
1934,2018/10/07,"@Liam03699298 If you enter your console serial number here: https://t.co/rdorV8SIIy It will tell you if you are still in warranty. As for the update, there may have been an underlying issue with your console. ^MM @Liam03699298 If you enter your console serial number here: https://t.co/rdorV8SIIy It will tell you if you are still in warranty. As for the update, there may have been an underlying issue with your console. ^MM",neutral,"@Liam03699298 If you enter your console serial number here: https://t.co/rdorV8SIIy It will tell you if you are still in warranty. As for the update, there may have been an underlying issue with your console. ^MM",2018/10/07,"['SCREEN_NAME', 'if', 'you', 'enter', 'your', 'console', 'serial', 'number', 'here', 'it', 'will', 'tell', 'you', 'if', 'you', 'are', 'still', 'in', 'warranty', '', 'as', 'for', 'the', 'update', '', 'there', 'may', 'have', 'been', 'an', 'underlying', 'issue', 'with', 'your', 'console', '', 'mm', 'SCREEN_NAME', 'if', 'you', 'enter', 'your', 'console', 'serial', 'number', 'here', 'it', 'will', 'tell', 'you', 'if', 'you', 'are', 'still', 'in', 'warranty', '', 'as', 'for', 'the', 'update', '', 'there', 'may', 'have', 'been', 'an', 'underlying', 'issue', 'with', 'your', 'console', '', 'mm']",neutral,1.0
1935,2018/10/09,@MinnesotaChrome Try to contact us again over the chat by clearing your browser's cache. If the issue persists try using a different network or a different device. @MinnesotaChrome Try to contact us again over the chat by clearing your browser's cache. If the issue persists try using a different network or a different device.,neutral,@MinnesotaChrome Try to contact us again over the chat by clearing your browser's cache. If the issue persists try using a different network or a different device.,2018/10/09,"['SCREEN_NAME', 'try', 'to', 'contact', 'us', 'again', 'over', 'the', 'chat', 'by', 'clearing', 'your', 'browser', 's', 'cache', '', 'if', 'the', 'issue', 'persists', 'try', 'using', 'a', 'different', 'network', 'or', 'a', 'different', 'device', '', 'SCREEN_NAME', 'try', 'to', 'contact', 'us', 'again', 'over', 'the', 'chat', 'by', 'clearing', 'your', 'browser', 's', 'cache', '', 'if', 'the', 'issue', 'persists', 'try', 'using', 'a', 'different', 'network', 'or', 'a', 'different', 'device', '']",neutral,1.0
1936,2018/10/10,"@Steve_Moseley Thanks for confirming, please let us know how this goes. ^NJ @Steve_Moseley Thanks for confirming, please let us know how this goes. ^NJ",neutral,"@Steve_Moseley Thanks for confirming, please let us know how this goes. ^NJ",2018/10/10,"['SCREEN_NAME', 'thanks', 'for', 'confirming', '', 'please', 'let', 'us', 'know', 'how', 'this', 'goes', '', 'nj', 'SCREEN_NAME', 'thanks', 'for', 'confirming', '', 'please', 'let', 'us', 'know', 'how', 'this', 'goes', '', 'nj']",neutral,1.0
1937,2018/10/10,"@JoelBesity Hello, glad to assist you! Please follow this link for more info on how to recover access to your PSN account: https://t.co/6Cv9bgut2Q @JoelBesity Hello, glad to assist you! Please follow this link for more info on how to recover access to your PSN account: https://t.co/6Cv9bgut2Q",neutral,"@JoelBesity Hello, glad to assist you! Please follow this link for more info on how to recover access to your PSN account: https://t.co/6Cv9bgut2Q",2018/10/10,"['SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'please', 'follow', 'this', 'link', 'for', 'more', 'info', 'on', 'how', 'to', 'recover', 'access', 'to', 'your', 'psn', 'account', 'SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'please', 'follow', 'this', 'link', 'for', 'more', 'info', 'on', 'how', 'to', 'recover', 'access', 'to', 'your', 'psn', 'account']",positive,0.0
1938,2018/10/09,"@moibrahimkh Chat and Phone support are the only contact options available for NA accounts. Phone support is available at 1-800-345-7669 and our hours of operation are: Monday-Friday 8:00AM to 8:00PM Pacific Time. Closed on Weekend. @moibrahimkh Chat and Phone support are the only contact options available for NA accounts.

Phone support is available at 1-800-345-7669 and our hours of operation are: 
Monday-Friday 8:00AM to 8:00PM Pacific Time. 
Closed on Weekend.",neutral,"@moibrahimkh Chat and Phone support are the only contact options available for NA accounts.

Phone support is available at 1-800-345-7669 and our hours of operation are: 
Monday-Friday 8:00AM to 8:00PM Pacific Time. 
Closed on Weekend.",2018/10/09,"['SCREEN_NAME', 'chat', 'and', 'phone', 'support', 'are', 'the', 'only', 'contact', 'options', 'available', 'for', 'na', 'accounts', '', 'phone', 'support', 'is', 'available', 'at', '1', '800', '345', '7669', 'and', 'our', 'hours', 'of', 'operation', 'are', 'monday', 'friday', 'to', 'pacific', 'time', '', 'closed', 'on', 'weekend', '', 'SCREEN_NAME', 'chat', 'and', 'phone', 'support', 'are', 'the', 'only', 'contact', 'options', 'available', 'for', 'na', 'accounts', '', 'phone', 'support', 'is', 'available', 'at', '1', '800', '345', '7669', 'and', 'our', 'hours', 'of', 'operation', 'are', 'monday', 'friday', 'to', 'pacific', 'time', '', 'closed', 'on', 'weekend', '']",neutral,1.0
1939,2018/10/07,"@scottiem3 Are you able to quit out of this, attempt it once more from the internet. If this doesn't work we will do it using a USB instead. ^DK @scottiem3 Are you able to quit out of this, attempt it once more from the internet. If this doesn't work we will do it using a USB instead. ^DK",negative,"@scottiem3 Are you able to quit out of this, attempt it once more from the internet. If this doesn't work we will do it using a USB instead. ^DK",2018/10/07,"['SCREEN_NAME', 'are', 'you', 'able', 'to', 'quit', 'out', 'of', 'this', '', 'attempt', 'it', 'once', 'more', 'from', 'the', 'internet', '', 'if', 'this', 'does', 'nt', 'work', 'we', 'will', 'do', 'it', 'using', 'a', 'usb', 'instead', '', 'dk', 'SCREEN_NAME', 'are', 'you', 'able', 'to', 'quit', 'out', 'of', 'this', '', 'attempt', 'it', 'once', 'more', 'from', 'the', 'internet', '', 'if', 'this', 'does', 'nt', 'work', 'we', 'will', 'do', 'it', 'using', 'a', 'usb', 'instead', '', 'dk']",positive,0.0
1940,2018/10/07,@RealStarrLord That's good. Please tell us specifically what error code you're receiving when trying on console. ^DK @RealStarrLord That's good. Please tell us specifically what error code you're receiving when trying on console. ^DK,negative,@RealStarrLord That's good. Please tell us specifically what error code you're receiving when trying on console. ^DK,2018/10/07,"['SCREEN_NAME', 'that', 's', 'good', '', 'please', 'tell', 'us', 'specifically', 'what', 'error', 'code', 'you', 're', 'receiving', 'when', 'trying', 'on', 'console', '', 'dk', 'SCREEN_NAME', 'that', 's', 'good', '', 'please', 'tell', 'us', 'specifically', 'what', 'error', 'code', 'you', 're', 'receiving', 'when', 'trying', 'on', 'console', '', 'dk']",positive,0.0
1941,2018/10/10,"@_bensanton_ We do provide support, but as you have been banned, we aren't able to provide a refund. If you were banned for being under 18, please have a parent or guardian call us to assist in unbanning the account. We can't help you in any other way via Twitter. ^DB @_bensanton_ We do provide support, but as you have been banned, we aren't able to provide a refund. If you were banned for being under 18, please have a parent or guardian call us to assist in unbanning the account. We can't help you in any other way via Twitter. ^DB",negative,"@_bensanton_ We do provide support, but as you have been banned, we aren't able to provide a refund. If you were banned for being under 18, please have a parent or guardian call us to assist in unbanning the account. We can't help you in any other way via Twitter. ^DB",2018/10/10,"['SCREEN_NAME', '', 'we', 'do', 'provide', 'support', '', 'but', 'as', 'you', 'have', 'been', 'banned', '', 'we', 'are', 'nt', 'able', 'to', 'provide', 'a', 'refund', '', 'if', 'you', 'were', 'banned', 'for', 'being', 'under', '18', '', 'please', 'have', 'a', 'parent', 'or', 'guardian', 'call', 'us', 'to', 'assist', 'in', 'unbanning', 'the', 'account', '', 'we', 'ca', 'nt', 'help', 'you', 'in', 'any', 'other', 'way', 'via', 'twitter', '', 'db', 'SCREEN_NAME', '', 'we', 'do', 'provide', 'support', '', 'but', 'as', 'you', 'have', 'been', 'banned', '', 'we', 'are', 'nt', 'able', 'to', 'provide', 'a', 'refund', '', 'if', 'you', 'were', 'banned', 'for', 'being', 'under', '18', '', 'please', 'have', 'a', 'parent', 'or', 'guardian', 'call', 'us', 'to', 'assist', 'in', 'unbanning', 'the', 'account', '', 'we', 'ca', 'nt', 'help', 'you', 'in', 'any', 'other', 'way', 'via', 'twitter', '', 'db']",neutral,0.0
1942,2018/10/10,@lgnwhte Yeah plus I think the season pass for BF1 is free on PlayStation now. Have you ever played JRPGs? I might have a PlayStation exclusive youâd like. @lgnwhte Yeah plus I think the season pass for BF1 is free on PlayStation now. Have you ever played JRPGs? I might have a PlayStation exclusive youâd like.,neutral,@lgnwhte Yeah plus I think the season pass for BF1 is free on PlayStation now. Have you ever played JRPGs? I might have a PlayStation exclusive youâd like.,2018/10/10,"['SCREEN_NAME', 'yeah', 'plus', 'i', 'think', 'the', 'season', 'pass', 'for', 'bf1', 'is', 'free', 'on', 'playstation', 'now', '', 'have', 'you', 'ever', 'played', 'jrpgs', '', 'i', 'might', 'have', 'a', 'playstation', 'exclusive', 'youd', 'like', '', 'SCREEN_NAME', 'yeah', 'plus', 'i', 'think', 'the', 'season', 'pass', 'for', 'bf1', 'is', 'free', 'on', 'playstation', 'now', '', 'have', 'you', 'ever', 'played', 'jrpgs', '', 'i', 'might', 'have', 'a', 'playstation', 'exclusive', 'youd', 'like', '']",positive,0.0
1943,2018/10/08,@Mr_Najaf01 Glad to assist. Please try these steps to solve this error: https://t.co/77rEBf2Jpk @Mr_Najaf01 Glad to assist. Please try these steps to solve this error: https://t.co/77rEBf2Jpk,negative,@Mr_Najaf01 Glad to assist. Please try these steps to solve this error: https://t.co/77rEBf2Jpk,2018/10/08,"['SCREEN_NAME', 'glad', 'to', 'assist', '', 'please', 'try', 'these', 'steps', 'to', 'solve', 'this', 'error', 'SCREEN_NAME', 'glad', 'to', 'assist', '', 'please', 'try', 'these', 'steps', 'to', 'solve', 'this', 'error']",positive,0.0
1944,2018/10/09,"@CremelloJo Rumour has it, it will have backwards compatibility. I hope so, so I can revisit some classics. I don't really fancy PlayStation Now as there must be some lag involved. @CremelloJo Rumour has it, it will have backwards compatibility. I hope so, so I can revisit some classics. I don't really fancy PlayStation Now as there must be some lag involved.",negative,"@CremelloJo Rumour has it, it will have backwards compatibility. I hope so, so I can revisit some classics. I don't really fancy PlayStation Now as there must be some lag involved.",2018/10/09,"['SCREEN_NAME', 'rumour', 'has', 'it', '', 'it', 'will', 'have', 'backwards', 'compatibility', '', 'i', 'hope', 'so', '', 'so', 'i', 'can', 'revisit', 'some', 'classics', '', 'i', 'do', 'nt', 'really', 'fancy', 'playstation', 'now', 'as', 'there', 'must', 'be', 'some', 'lag', 'involved', '', 'SCREEN_NAME', 'rumour', 'has', 'it', '', 'it', 'will', 'have', 'backwards', 'compatibility', '', 'i', 'hope', 'so', '', 'so', 'i', 'can', 'revisit', 'some', 'classics', '', 'i', 'do', 'nt', 'really', 'fancy', 'playstation', 'now', 'as', 'there', 'must', 'be', 'some', 'lag', 'involved', '']",neutral,0.0
1945,2018/10/08,@kindafunnykevin @GameOverGreggy @kindafunnygames I hope you guys bmention the Xbox streaming service and how they mentioned in their press release it's a long-term thing just like Sony and Playstation now always was... so PlayStation Now is no failure... couldn't possibly be @kindafunnykevin @GameOverGreggy @kindafunnygames I hope you guys bmention the Xbox streaming service and how they mentioned in their press release it's a long-term thing just like Sony and Playstation now always was... so PlayStation Now is no failure... couldn't possibly be,neutral,@kindafunnykevin @GameOverGreggy @kindafunnygames I hope you guys bmention the Xbox streaming service and how they mentioned in their press release it's a long-term thing just like Sony and Playstation now always was... so PlayStation Now is no failure... couldn't possibly be,2018/10/08,"['SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'i', 'hope', 'you', 'guys', 'bmention', 'the', 'xbox', 'streaming', 'service', 'and', 'how', 'they', 'mentioned', 'in', 'their', 'press', 'release', 'it', 's', 'a', 'long', 'term', 'thing', 'just', 'like', 'sony', 'and', 'playstation', 'now', 'always', 'was', '', 'so', 'playstation', 'now', 'is', 'no', 'failure', '', 'could', 'nt', 'possibly', 'be', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'i', 'hope', 'you', 'guys', 'bmention', 'the', 'xbox', 'streaming', 'service', 'and', 'how', 'they', 'mentioned', 'in', 'their', 'press', 'release', 'it', 's', 'a', 'long', 'term', 'thing', 'just', 'like', 'sony', 'and', 'playstation', 'now', 'always', 'was', '', 'so', 'playstation', 'now', 'is', 'no', 'failure', '', 'could', 'nt', 'possibly', 'be']",neutral,1.0
1946,2018/10/07,@Foxdroplol @PhyGames @PlayStation Now that is what I wanted to see. @Foxdroplol @PhyGames @PlayStation Now that is what I wanted to see.,positive,@Foxdroplol @PhyGames @PlayStation Now that is what I wanted to see.,2018/10/07,"['SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'now', 'that', 'is', 'what', 'i', 'wanted', 'to', 'see', '', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'now', 'that', 'is', 'what', 'i', 'wanted', 'to', 'see', '']",neutral,0.0
1947,2018/10/08,"@Lil_burrito343 Hello! Are you updating via Safe Mode Option 3 (USB)? If not, instructions here: https://t.co/vecpA6wnaQ. If it still won't work, let us know the name of the update file, the size of the update file and the folders in use. ^DB @Lil_burrito343 Hello! Are you updating via Safe Mode Option 3 (USB)? If not, instructions here: https://t.co/vecpA6wnaQ. If it still won't work, let us know the name of the update file, the size of the update file and the folders in use. ^DB",neutral,"@Lil_burrito343 Hello! Are you updating via Safe Mode Option 3 (USB)? If not, instructions here: https://t.co/vecpA6wnaQ. If it still won't work, let us know the name of the update file, the size of the update file and the folders in use. ^DB",2018/10/08,"['SCREEN_NAME', 'hello', '', 'are', 'you', 'updating', 'via', 'safe', 'mode', 'option', '3', '', 'usb', '', '', 'if', 'not', '', 'instructions', 'here', 'if', 'it', 'still', 'wo', 'nt', 'work', '', 'let', 'us', 'know', 'the', 'name', 'of', 'the', 'update', 'file', '', 'the', 'size', 'of', 'the', 'update', 'file', 'and', 'the', 'folders', 'in', 'use', '', 'db', 'SCREEN_NAME', 'hello', '', 'are', 'you', 'updating', 'via', 'safe', 'mode', 'option', '3', '', 'usb', '', '', 'if', 'not', '', 'instructions', 'here', 'if', 'it', 'still', 'wo', 'nt', 'work', '', 'let', 'us', 'know', 'the', 'name', 'of', 'the', 'update', 'file', '', 'the', 'size', 'of', 'the', 'update', 'file', 'and', 'the', 'folders', 'in', 'use', '', 'db']",positive,0.0
1948,2018/10/10,"@TheEmeraldBat13 OK, we'll need you to test if the problems continue, or if they disappear. ^DB @TheEmeraldBat13 OK, we'll need you to test if the problems continue, or if they disappear. ^DB",negative,"@TheEmeraldBat13 OK, we'll need you to test if the problems continue, or if they disappear. ^DB",2018/10/10,"['SCREEN_NAME', 'ok', '', 'we', 'll', 'need', 'you', 'to', 'test', 'if', 'the', 'problems', 'continue', '', 'or', 'if', 'they', 'disappear', '', 'db', 'SCREEN_NAME', 'ok', '', 'we', 'll', 'need', 'you', 'to', 'test', 'if', 'the', 'problems', 'continue', '', 'or', 'if', 'they', 'disappear', '', 'db']",positive,0.0
1949,2018/10/10,@Hudza_ In order for me to help you please make sure you're following us so I can send you a DM. Thanks ^DK @Hudza_ In order for me to help you please make sure you're following us so I can send you a DM. Thanks ^DK,positive,@Hudza_ In order for me to help you please make sure you're following us so I can send you a DM. Thanks ^DK,2018/10/10,"['SCREEN_NAME', '', 'in', 'order', 'for', 'me', 'to', 'help', 'you', 'please', 'make', 'sure', 'you', 're', 'following', 'us', 'so', 'i', 'can', 'send', 'you', 'a', 'dm', '', 'thanks', 'dk', 'SCREEN_NAME', '', 'in', 'order', 'for', 'me', 'to', 'help', 'you', 'please', 'make', 'sure', 'you', 're', 'following', 'us', 'so', 'i', 'can', 'send', 'you', 'a', 'dm', '', 'thanks', 'dk']",neutral,0.0
1950,2018/10/10,"@NathanVivian1 Hello, glad to assist you! Can you please provide us the color of the light that the console displays while its on? @NathanVivian1 Hello, glad to assist you! Can you please provide us the color of the light that the console displays while its on?",positive,"@NathanVivian1 Hello, glad to assist you! Can you please provide us the color of the light that the console displays while its on?",2018/10/10,"['SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'can', 'you', 'please', 'provide', 'us', 'the', 'color', 'of', 'the', 'light', 'that', 'the', 'console', 'displays', 'while', 'its', 'on', '', 'SCREEN_NAME', 'hello', '', 'glad', 'to', 'assist', 'you', '', 'can', 'you', 'please', 'provide', 'us', 'the', 'color', 'of', 'the', 'light', 'that', 'the', 'console', 'displays', 'while', 'its', 'on', '']",positive,1.0
1951,2018/10/08,"@Quathegodd Please follow us, so we can give you further assistance via Direct Message. Thanks! @Quathegodd Please follow us, so we can give you further assistance via Direct Message. Thanks!",positive,"@Quathegodd Please follow us, so we can give you further assistance via Direct Message. Thanks!",2018/10/08,"['SCREEN_NAME', 'please', 'follow', 'us', '', 'so', 'we', 'can', 'give', 'you', 'further', 'assistance', 'via', 'direct', 'message', '', 'thanks', '', 'SCREEN_NAME', 'please', 'follow', 'us', '', 'so', 'we', 'can', 'give', 'you', 'further', 'assistance', 'via', 'direct', 'message', '', 'thanks', '']",neutral,0.0
1952,2018/10/07,@TypicalStackz Could you let me know what isn't clear from the help page section for Compromised Accounts? ^AS @TypicalStackz Could you let me know what isn't clear from the help page section for Compromised Accounts? ^AS,neutral,@TypicalStackz Could you let me know what isn't clear from the help page section for Compromised Accounts? ^AS,2018/10/07,"['SCREEN_NAME', 'could', 'you', 'let', 'me', 'know', 'what', 'is', 'nt', 'clear', 'from', 'the', 'help', 'page', 'section', 'for', 'compromised', 'accounts', '', 'as', 'SCREEN_NAME', 'could', 'you', 'let', 'me', 'know', 'what', 'is', 'nt', 'clear', 'from', 'the', 'help', 'page', 'section', 'for', 'compromised', 'accounts', '', 'as']",neutral,1.0
1953,2018/10/08,@robertgetta Hi! We're not seeing any issues on our side. Can you tell us what issues you are having? Any error codes or error messages? ^DK @robertgetta Hi! We're not seeing any issues on our side. Can you tell us what issues you are having? Any error codes or error messages? ^DK,negative,@robertgetta Hi! We're not seeing any issues on our side. Can you tell us what issues you are having? Any error codes or error messages? ^DK,2018/10/08,"['SCREEN_NAME', 'hi', '', 'we', 're', 'not', 'seeing', 'any', 'issues', 'on', 'our', 'side', '', 'can', 'you', 'tell', 'us', 'what', 'issues', 'you', 'are', 'having', '', 'any', 'error', 'codes', 'or', 'error', 'messages', '', 'dk', 'SCREEN_NAME', 'hi', '', 'we', 're', 'not', 'seeing', 'any', 'issues', 'on', 'our', 'side', '', 'can', 'you', 'tell', 'us', 'what', 'issues', 'you', 'are', 'having', '', 'any', 'error', 'codes', 'or', 'error', 'messages', '', 'dk']",neutral,0.0
1954,2018/10/10,@Maximus_Price Never played it or the other one you mentioned. Gotta get myself that PS4 or the PSNOW-sub.ð¤ @Maximus_Price Never played it or the other one you mentioned. Gotta get myself that PS4 or the PSNOW-sub.ð¤,neutral,@Maximus_Price Never played it or the other one you mentioned. Gotta get myself that PS4 or the PSNOW-sub.ð¤,2018/10/10,"['SCREEN_NAME', 'never', 'played', 'it', 'or', 'the', 'other', 'one', 'you', 'mentioned', '', 'got', 'ta', 'get', 'myself', 'that', 'ps4', 'or', 'the', 'psnow', 'sub', 'SCREEN_NAME', 'never', 'played', 'it', 'or', 'the', 'other', 'one', 'you', 'mentioned', '', 'got', 'ta', 'get', 'myself', 'that', 'ps4', 'or', 'the', 'psnow', 'sub']",negative,0.0
1955,2018/10/09,@johninwigan I'm afraid we cannot process this over Twitter. Please check the 'Having problems changing Sign-in ID?' section for how to get in touch with the team that can assist further. ^NL @johninwigan I'm afraid we cannot process this over Twitter. Please check the 'Having problems changing Sign-in ID?' section for how to get in touch with the team that can assist further. ^NL,negative,@johninwigan I'm afraid we cannot process this over Twitter. Please check the 'Having problems changing Sign-in ID?' section for how to get in touch with the team that can assist further. ^NL,2018/10/09,"['SCREEN_NAME', 'i', 'm', 'afraid', 'we', 'can', 'not', 'process', 'this', 'over', 'twitter', '', 'please', 'check', 'the', '', 'having', 'problems', 'changing', 'sign', 'in', 'id', '', '', 'section', 'for', 'how', 'to', 'get', 'in', 'touch', 'with', 'the', 'team', 'that', 'can', 'assist', 'further', '', 'nl', 'SCREEN_NAME', 'i', 'm', 'afraid', 'we', 'can', 'not', 'process', 'this', 'over', 'twitter', '', 'please', 'check', 'the', '', 'having', 'problems', 'changing', 'sign', 'in', 'id', '', '', 'section', 'for', 'how', 'to', 'get', 'in', 'touch', 'with', 'the', 'team', 'that', 'can', 'assist', 'further', '', 'nl']",negative,1.0
1956,2018/10/09,@MinnesotaChrome Thank you. Please check your DM's for more instructions. @MinnesotaChrome Thank you. Please check your DM's for more instructions.,positive,@MinnesotaChrome Thank you. Please check your DM's for more instructions.,2018/10/09,"['SCREEN_NAME', 'thank', 'you', '', 'please', 'check', 'your', 'dm', 's', 'for', 'more', 'instructions', '', 'SCREEN_NAME', 'thank', 'you', '', 'please', 'check', 'your', 'dm', 's', 'for', 'more', 'instructions', '']",positive,1.0
1957,2018/10/09,@TheAshenLuca Facts! SONY been doing this with Playstation Now. Now Google Amazon Are Also. Microsoft does it and pitchforks and angry torch wielding gamers @TheAshenLuca Facts! SONY been doing this with Playstation Now. Now Google Amazon Are Also. Microsoft does it and pitchforks and angry torch wielding gamers,neutral,@TheAshenLuca Facts! SONY been doing this with Playstation Now. Now Google Amazon Are Also. Microsoft does it and pitchforks and angry torch wielding gamers,2018/10/09,"['SCREEN_NAME', 'facts', '', 'sony', 'been', 'doing', 'this', 'with', 'playstation', 'now', '', 'now', 'google', 'amazon', 'are', 'also', '', 'microsoft', 'does', 'it', 'and', 'pitchforks', 'and', 'angry', 'torch', 'wielding', 'gamers', 'SCREEN_NAME', 'facts', '', 'sony', 'been', 'doing', 'this', 'with', 'playstation', 'now', '', 'now', 'google', 'amazon', 'are', 'also', '', 'microsoft', 'does', 'it', 'and', 'pitchforks', 'and', 'angry', 'torch', 'wielding', 'gamers']",negative,0.0
1958,2018/10/07,@lee_hibs I'll need to send you a DM to help further with this. Please check your DMs. ^AS @lee_hibs I'll need to send you a DM to help further with this. Please check your DMs. ^AS,positive,@lee_hibs I'll need to send you a DM to help further with this. Please check your DMs. ^AS,2018/10/07,"['SCREEN_NAME', 'i', 'll', 'need', 'to', 'send', 'you', 'a', 'dm', 'to', 'help', 'further', 'with', 'this', '', 'please', 'check', 'your', 'dms', '', 'as', 'SCREEN_NAME', 'i', 'll', 'need', 'to', 'send', 'you', 'a', 'dm', 'to', 'help', 'further', 'with', 'this', '', 'please', 'check', 'your', 'dms', '', 'as']",neutral,0.0
1959,2018/10/07,"@OliverRice9 Okay, your upload speed, is quite low. Can you please try a wired connection instead? ^DK @OliverRice9 Okay, your upload speed, is quite low. Can you please try a wired connection instead? ^DK",neutral,"@OliverRice9 Okay, your upload speed, is quite low. Can you please try a wired connection instead? ^DK",2018/10/07,"['SCREEN_NAME', 'okay', '', 'your', 'upload', 'speed', '', 'is', 'quite', 'low', '', 'can', 'you', 'please', 'try', 'a', 'wired', 'connection', 'instead', '', 'dk', 'SCREEN_NAME', 'okay', '', 'your', 'upload', 'speed', '', 'is', 'quite', 'low', '', 'can', 'you', 'please', 'try', 'a', 'wired', 'connection', 'instead', '', 'dk']",neutral,1.0
1960,2018/10/08,@irvine_bruce I was able to stream-play those on PlayStation Now but I do think a full on remake is in order. Same with jak and daxter which I never got to play as a kid unfortunately @irvine_bruce I was able to stream-play those on PlayStation Now but I do think a full on remake is in order. Same with jak and daxter which I never got to play as a kid unfortunately,neutral,@irvine_bruce I was able to stream-play those on PlayStation Now but I do think a full on remake is in order. Same with jak and daxter which I never got to play as a kid unfortunately,2018/10/08,"['SCREEN_NAME', 'i', 'was', 'able', 'to', 'stream', 'play', 'those', 'on', 'playstation', 'now', 'but', 'i', 'do', 'think', 'a', 'full', 'on', 'remake', 'is', 'in', 'order', '', 'same', 'with', 'jak', 'and', 'daxter', 'which', 'i', 'never', 'got', 'to', 'play', 'as', 'a', 'kid', 'unfortunately', 'SCREEN_NAME', 'i', 'was', 'able', 'to', 'stream', 'play', 'those', 'on', 'playstation', 'now', 'but', 'i', 'do', 'think', 'a', 'full', 'on', 'remake', 'is', 'in', 'order', '', 'same', 'with', 'jak', 'and', 'daxter', 'which', 'i', 'never', 'got', 'to', 'play', 'as', 'a', 'kid', 'unfortunately']",neutral,1.0
1961,2018/10/08,"@_JamieXBL HI! The console will always have a 1 year warranty, however if the console is not in the hands of the original owner we would prefer if you were able to have some form of receipt showing the original date of purchase for the console. ^DK @_JamieXBL HI! The console will always have a 1 year warranty, however if the console is not in the hands of the original owner we would prefer if you were able to have some form of receipt showing the original date of purchase for the console. ^DK",positive,"@_JamieXBL HI! The console will always have a 1 year warranty, however if the console is not in the hands of the original owner we would prefer if you were able to have some form of receipt showing the original date of purchase for the console. ^DK",2018/10/08,"['SCREEN_NAME', 'hi', '', 'the', 'console', 'will', 'always', 'have', 'a', '1', 'year', 'warranty', '', 'however', 'if', 'the', 'console', 'is', 'not', 'in', 'the', 'hands', 'of', 'the', 'original', 'owner', 'we', 'would', 'prefer', 'if', 'you', 'were', 'able', 'to', 'have', 'some', 'form', 'of', 'receipt', 'showing', 'the', 'original', 'date', 'of', 'purchase', 'for', 'the', 'console', '', 'dk', 'SCREEN_NAME', 'hi', '', 'the', 'console', 'will', 'always', 'have', 'a', '1', 'year', 'warranty', '', 'however', 'if', 'the', 'console', 'is', 'not', 'in', 'the', 'hands', 'of', 'the', 'original', 'owner', 'we', 'would', 'prefer', 'if', 'you', 'were', 'able', 'to', 'have', 'some', 'form', 'of', 'receipt', 'showing', 'the', 'original', 'date', 'of', 'purchase', 'for', 'the', 'console', '', 'dk']",positive,1.0
1962,2018/10/09,"@PlayStation Is there anyway of making Saints Row 2 downloadable from PsNow on PlayStation 4? If so do this please, this game is my all time favourite game. @PlayStation Is there anyway of making Saints Row 2 downloadable from PsNow on PlayStation 4? If so do this please, this game is my all time favourite game.",neutral,"@PlayStation Is there anyway of making Saints Row 2 downloadable from PsNow on PlayStation 4? If so do this please, this game is my all time favourite game.",2018/10/09,"['SCREEN_NAME', 'is', 'there', 'anyway', 'of', 'making', 'saints', 'row', '2', 'downloadable', 'from', 'psnow', 'on', 'playstation', '4', '', 'if', 'so', 'do', 'this', 'please', '', 'this', 'game', 'is', 'my', 'all', 'time', 'favourite', 'game', '', 'SCREEN_NAME', 'is', 'there', 'anyway', 'of', 'making', 'saints', 'row', '2', 'downloadable', 'from', 'psnow', 'on', 'playstation', '4', '', 'if', 'so', 'do', 'this', 'please', '', 'this', 'game', 'is', 'my', 'all', 'time', 'favourite', 'game', '']",negative,0.0
