index,Date (EST),Contents,Category,Post Title,Date_Ext,token_text,sentiment_py,same_pred
1871,10/13/2017,@Graviolies We can help! What browser are you using to watch PlayStation Vue? Is there a message displayed when you try to stream? @Graviolies We can help! What browser are you using to watch PlayStation Vue? Is there a message displayed when you try to stream?,neutral,@Graviolies We can help! What browser are you using to watch PlayStation Vue? Is there a message displayed when you try to stream?,10/13/2017,"['SCREEN_NAME', 'we', 'can', 'help', '', 'what', 'browser', 'are', 'you', 'using', 'to', 'watch', 'playstation', 'vue', '', 'is', 'there', 'a', 'message', 'displayed', 'when', 'you', 'try', 'to', 'stream', '', 'SCREEN_NAME', 'we', 'can', 'help', '', 'what', 'browser', 'are', 'you', 'using', 'to', 'watch', 'playstation', 'vue', '', 'is', 'there', 'a', 'message', 'displayed', 'when', 'you', 'try', 'to', 'stream', '']",neutral,1.0
1872,10/17/2017,@hoseinbig2 Hi there! You can reset your password via https://t.co/fFSG5RsMHo using a PC/Laptop ^EG @hoseinbig2 Hi there! You can reset your password via https://t.co/fFSG5RsMHo using a PC/Laptop ^EG,neutral,@hoseinbig2 Hi there! You can reset your password via https://t.co/fFSG5RsMHo using a PC/Laptop ^EG,10/17/2017,"['SCREEN_NAME', 'hi', 'there', '', 'you', 'can', 'reset', 'your', 'password', 'via', 'using', 'a', 'pclaptop', 'eg', 'SCREEN_NAME', 'hi', 'there', '', 'you', 'can', 'reset', 'your', 'password', 'via', 'using', 'a', 'pclaptop', 'eg']",neutral,1.0
1873,10/17/2017,@urfquake7 Apologize for the inconveniences. We have sent you a DM with more details @urfquake7 Apologize for the inconveniences. We have sent you a DM with more details,neutral,@urfquake7 Apologize for the inconveniences. We have sent you a DM with more details,10/17/2017,"['SCREEN_NAME', 'apologize', 'for', 'the', 'inconveniences', '', 'we', 'have', 'sent', 'you', 'a', 'dm', 'with', 'more', 'details', 'SCREEN_NAME', 'apologize', 'for', 'the', 'inconveniences', '', 'we', 'have', 'sent', 'you', 'a', 'dm', 'with', 'more', 'details']",positive,0.0
1874,10/14/2017,"gotta say that i actually really like Playstation Now, although it is extremely flawed and i would prefer a more simple â gotta say that i actually really like Playstation Now, although it is extremely flawed and i would prefer a more simple â",negative,"gotta say that i actually really like Playstation Now, although it is extremely flawed and i would prefer a more simple â",10/14/2017,"['got', 'ta', 'say', 'that', 'i', 'actually', 'really', 'like', 'playstation', 'now', '', 'although', 'it', 'is', 'extremely', 'flawed', 'and', 'i', 'would', 'prefer', 'a', 'more', 'simple', '', 'got', 'ta', 'say', 'that', 'i', 'actually', 'really', 'like', 'playstation', 'now', '', 'although', 'it', 'is', 'extremely', 'flawed', 'and', 'i', 'would', 'prefer', 'a', 'more', 'simple', '']",neutral,0.0
1875,10/13/2017,@ContrerasZaul Please follow us via Twitter so we can send you a DM with further instructions. Thanks! @ContrerasZaul  Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,positive,@ContrerasZaul  Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,10/13/2017,"['SCREEN_NAME', 'please', 'follow', 'us', 'via', 'twitter', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', 'with', 'further', 'instructions', '', 'thanks', '', 'SCREEN_NAME', 'please', 'follow', 'us', 'via', 'twitter', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', 'with', 'further', 'instructions', '', 'thanks', '']",neutral,0.0
1876,10/17/2017,@MrOGGamer Hi there! Do you get a specific error code/message? ^EG @MrOGGamer Hi there! Do you get a specific error code/message? ^EG,negative,@MrOGGamer Hi there! Do you get a specific error code/message? ^EG,10/17/2017,"['SCREEN_NAME', 'hi', 'there', '', 'do', 'you', 'get', 'a', 'specific', 'error', 'codemessage', '', 'eg', 'SCREEN_NAME', 'hi', 'there', '', 'do', 'you', 'get', 'a', 'specific', 'error', 'codemessage', '', 'eg']",neutral,0.0
1877,10/14/2017,@sosoalrowaie Did you receive an e-mail saying your sign-in ID had been changed? ^MK @sosoalrowaie Did you receive an e-mail saying your sign-in ID had been changed? ^MK,neutral,@sosoalrowaie Did you receive an e-mail saying your sign-in ID had been changed? ^MK,10/14/2017,"['SCREEN_NAME', 'did', 'you', 'receive', 'an', 'e', 'mail', 'saying', 'your', 'sign', 'in', 'id', 'had', 'been', 'changed', '', 'mk', 'SCREEN_NAME', 'did', 'you', 'receive', 'an', 'e', 'mail', 'saying', 'your', 'sign', 'in', 'id', 'had', 'been', 'changed', '', 'mk']",neutral,1.0
1878,10/17/2017,@smbukhari28 Glad to help! We have sent you a Direct Message via Twitter with further instructions. @smbukhari28 Glad to help! We have sent you a Direct Message via Twitter with further instructions.,positive,@smbukhari28 Glad to help! We have sent you a Direct Message via Twitter with further instructions.,10/17/2017,"['SCREEN_NAME', 'glad', 'to', 'help', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'via', 'twitter', 'with', 'further', 'instructions', '', 'SCREEN_NAME', 'glad', 'to', 'help', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'via', 'twitter', 'with', 'further', 'instructions', '']",neutral,0.0
1879,10/15/2017,@chrillejensen In this case we can't update it. Why not set up a security question? https://t.co/KUhFGRiVSn ^MN @chrillejensen In this case we can't update it. Why not set up a security question? https://t.co/KUhFGRiVSn ^MN,neutral,@chrillejensen In this case we can't update it. Why not set up a security question? https://t.co/KUhFGRiVSn ^MN,10/15/2017,"['SCREEN_NAME', 'in', 'this', 'case', 'we', 'ca', 'nt', 'update', 'it', '', 'why', 'not', 'set', 'up', 'a', 'security', 'question', '', 'mn', 'SCREEN_NAME', 'in', 'this', 'case', 'we', 'ca', 'nt', 'update', 'it', '', 'why', 'not', 'set', 'up', 'a', 'security', 'question', '', 'mn']",neutral,1.0
1880,10/13/2017,"@mladenm In that case please choose the closest region, using the link previously provided. @mladenm In that case please choose the closest region, using the link previously provided.",neutral,"@mladenm In that case please choose the closest region, using the link previously provided.",10/13/2017,"['SCREEN_NAME', 'in', 'that', 'case', 'please', 'choose', 'the', 'closest', 'region', '', 'using', 'the', 'link', 'previously', 'provided', '', 'SCREEN_NAME', 'in', 'that', 'case', 'please', 'choose', 'the', 'closest', 'region', '', 'using', 'the', 'link', 'previously', 'provided', '']",negative,0.0
1881,10/13/2017,@unknown_codez Hey Justin. We have sent you a DM with more details @unknown_codez Hey Justin. We have sent you a DM with more details,neutral,@unknown_codez Hey Justin. We have sent you a DM with more details,10/13/2017,"['SCREEN_NAME', 'hey', 'justin', '', 'we', 'have', 'sent', 'you', 'a', 'dm', 'with', 'more', 'details', 'SCREEN_NAME', 'hey', 'justin', '', 'we', 'have', 'sent', 'you', 'a', 'dm', 'with', 'more', 'details']",positive,0.0
1882,10/14/2017,@CamGoesKabam You are welcome anytime. Please check your DM's for further instructions. @CamGoesKabam You are welcome anytime. Please check your DM's for further instructions.,neutral,@CamGoesKabam You are welcome anytime. Please check your DM's for further instructions.,10/14/2017,"['SCREEN_NAME', 'you', 'are', 'welcome', 'anytime', '', 'please', 'check', 'your', 'dm', 's', 'for', 'further', 'instructions', '', 'SCREEN_NAME', 'you', 'are', 'welcome', 'anytime', '', 'please', 'check', 'your', 'dm', 's', 'for', 'further', 'instructions', '']",positive,0.0
1883,10/15/2017,@ItzWildyy Thank you for the information. Please power cycle your network devices and try again:Â https://t.co/UUMNDRIFMj @ItzWildyy Thank you for the information. Please power cycle your network devices and try again:Â https://t.co/UUMNDRIFMj,neutral,@ItzWildyy Thank you for the information. Please power cycle your network devices and try again:Â https://t.co/UUMNDRIFMj,10/15/2017,"['SCREEN_NAME', 'thank', 'you', 'for', 'the', 'information', '', 'please', 'power', 'cycle', 'your', 'network', 'devices', 'and', 'try', 'again', '', 'SCREEN_NAME', 'thank', 'you', 'for', 'the', 'information', '', 'please', 'power', 'cycle', 'your', 'network', 'devices', 'and', 'try', 'again', '']",neutral,1.0
1884,10/14/2017,@SBillingtonfan Are you able to sign-in on https://t.co/EcB4wu3Xt4? ^MN @SBillingtonfan Are you able to sign-in on https://t.co/EcB4wu3Xt4? ^MN,neutral,@SBillingtonfan Are you able to sign-in on https://t.co/EcB4wu3Xt4? ^MN,10/14/2017,"['SCREEN_NAME', 'are', 'you', 'able', 'to', 'sign', 'in', 'on', '', 'mn', 'SCREEN_NAME', 'are', 'you', 'able', 'to', 'sign', 'in', 'on', '', 'mn']",positive,0.0
1885,10/15/2017,"@ItsLalito You're welcome, anytime! @ItsLalito You're welcome, anytime!",positive,"@ItsLalito You're welcome, anytime!",10/15/2017,"['SCREEN_NAME', 'you', 're', 'welcome', '', 'anytime', '', 'SCREEN_NAME', 'you', 're', 'welcome', '', 'anytime', '']",positive,1.0
1886,10/14/2017,@13hunteo We'd love to check this for you! Is it a download of one game or in general? ^MK @13hunteo We'd love to check this for you! Is it a download of one game or in general? ^MK,positive,@13hunteo We'd love to check this for you! Is it a download of one game or in general? ^MK,10/14/2017,"['SCREEN_NAME', 'we', 'd', 'love', 'to', 'check', 'this', 'for', 'you', '', 'is', 'it', 'a', 'download', 'of', 'one', 'game', 'or', 'in', 'general', '', 'mk', 'SCREEN_NAME', 'we', 'd', 'love', 'to', 'check', 'this', 'for', 'you', '', 'is', 'it', 'a', 'download', 'of', 'one', 'game', 'or', 'in', 'general', '', 'mk']",neutral,0.0
1887,10/17/2017,Helpful troubleshooting tips if you're having problems entering billing info: https://t.co/XlBRAKA50b https://t.co/ureHqWPFQE Helpful troubleshooting tips if you're having problems entering billing info: https://t.co/XlBRAKA50b https://t.co/ureHqWPFQE,neutral,Helpful troubleshooting tips if you're having problems entering billing info: https://t.co/XlBRAKA50b https://t.co/ureHqWPFQE,10/17/2017,"['helpful', 'troubleshooting', 'tips', 'if', 'you', 're', 'having', 'problems', 'entering', 'billing', 'info', 'helpful', 'troubleshooting', 'tips', 'if', 'you', 're', 'having', 'problems', 'entering', 'billing', 'info']",neutral,1.0
1888,10/16/2017,@Ariley261285 Game sharing is a breach of our Terms of Service i'm afraid. See https://t.co/WU4m9diEkw ^EG @Ariley261285 Game sharing is a breach of our Terms of Service i'm afraid. See https://t.co/WU4m9diEkw ^EG,negative,@Ariley261285 Game sharing is a breach of our Terms of Service i'm afraid. See https://t.co/WU4m9diEkw ^EG,10/16/2017,"['SCREEN_NAME', 'game', 'sharing', 'is', 'a', 'breach', 'of', 'our', 'terms', 'of', 'service', 'i', 'm', 'afraid', '', 'see', 'eg', 'SCREEN_NAME', 'game', 'sharing', 'is', 'a', 'breach', 'of', 'our', 'terms', 'of', 'service', 'i', 'm', 'afraid', '', 'see', 'eg']",negative,1.0
1889,10/17/2017,@danielJamesH1 You can try diagnosing connection issues by using our Fix and Connect help service: https://t.co/C4IEBRtN4y ^DB @danielJamesH1 You can try diagnosing connection issues by using our Fix and Connect help service: https://t.co/C4IEBRtN4y ^DB,neutral,@danielJamesH1 You can try diagnosing connection issues by using our Fix and Connect help service: https://t.co/C4IEBRtN4y ^DB,10/17/2017,"['SCREEN_NAME', 'you', 'can', 'try', 'diagnosing', 'connection', 'issues', 'by', 'using', 'our', 'fix', 'and', 'connect', 'help', 'service', 'db', 'SCREEN_NAME', 'you', 'can', 'try', 'diagnosing', 'connection', 'issues', 'by', 'using', 'our', 'fix', 'and', 'connect', 'help', 'service', 'db']",neutral,1.0
1890,10/15/2017,@DubarRoger Hey there! Are you getting any specific error code or message? ^EG @DubarRoger Hey there! Are you getting any specific error code or message? ^EG,negative,@DubarRoger Hey there! Are you getting any specific error code or message? ^EG,10/15/2017,"['SCREEN_NAME', 'hey', 'there', '', 'are', 'you', 'getting', 'any', 'specific', 'error', 'code', 'or', 'message', '', 'eg', 'SCREEN_NAME', 'hey', 'there', '', 'are', 'you', 'getting', 'any', 'specific', 'error', 'code', 'or', 'message', '', 'eg']",neutral,0.0
1891,10/17/2017,"@kamz_choud Hey there, I'm going to send you a DM so we can discuss the issue better. Please give us a follow! ^DM @kamz_choud Hey there, I'm going to send you a DM so we can discuss the issue better. Please give us a follow! ^DM",neutral,"@kamz_choud Hey there, I'm going to send you a DM so we can discuss the issue better. Please give us a follow! ^DM",10/17/2017,"['SCREEN_NAME', 'hey', 'there', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', 'so', 'we', 'can', 'discuss', 'the', 'issue', 'better', '', 'please', 'give', 'us', 'a', 'follow', '', 'dm', 'SCREEN_NAME', 'hey', 'there', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', 'so', 'we', 'can', 'discuss', 'the', 'issue', 'better', '', 'please', 'give', 'us', 'a', 'follow', '', 'dm']",positive,0.0
1892,10/15/2017,@wanted789 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG @wanted789 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,positive,@wanted789 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,10/15/2017,"['SCREEN_NAME', 'hi', 'there', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'eg', 'SCREEN_NAME', 'hi', 'there', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'eg']",neutral,0.0
1893,10/13/2017,@Will45647224 What content is it for? ^EG @Will45647224 What content is it for? ^EG,neutral,@Will45647224 What content is it for? ^EG,10/13/2017,"['SCREEN_NAME', 'what', 'content', 'is', 'it', 'for', '', 'eg', 'SCREEN_NAME', 'what', 'content', 'is', 'it', 'for', '', 'eg']",neutral,1.0
1894,10/17/2017,@ThnxyaFan Not good! We have sent you a Direct Message via Twitter with further instructions. @ThnxyaFan Not good! We have sent you a Direct Message via Twitter with further instructions.,negative,@ThnxyaFan Not good! We have sent you a Direct Message via Twitter with further instructions.,10/17/2017,"['SCREEN_NAME', 'not', 'good', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'via', 'twitter', 'with', 'further', 'instructions', '', 'SCREEN_NAME', 'not', 'good', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'via', 'twitter', 'with', 'further', 'instructions', '']",negative,1.0
1895,10/13/2017,@AndyGoodison_ Sorry about that! I am glad that you have sorted this issue ^ES @AndyGoodison_ Sorry about that! I am glad that you have sorted this issue ^ES,negative,@AndyGoodison_ Sorry about that! I am glad that you have sorted this issue ^ES,10/13/2017,"['SCREEN_NAME', '', 'sorry', 'about', 'that', '', 'i', 'am', 'glad', 'that', 'you', 'have', 'sorted', 'this', 'issue', 'es', 'SCREEN_NAME', '', 'sorry', 'about', 'that', '', 'i', 'am', 'glad', 'that', 'you', 'have', 'sorted', 'this', 'issue', 'es']",neutral,0.0
1896,10/14/2017,@ChanceLairamore Thanks for the follow. Please check your DM's for further instructions. @ChanceLairamore Thanks for the follow. Please check your DM's for further instructions.,neutral,@ChanceLairamore Thanks for the follow. Please check your DM's for further instructions.,10/14/2017,"['SCREEN_NAME', 'thanks', 'for', 'the', 'follow', '', 'please', 'check', 'your', 'dm', 's', 'for', 'further', 'instructions', '', 'SCREEN_NAME', 'thanks', 'for', 'the', 'follow', '', 'please', 'check', 'your', 'dm', 's', 'for', 'further', 'instructions', '']",neutral,1.0
1897,10/17/2017,Watch the launch trailer for Wolfenstein II: The New Colossus right here. We recommend watching right until the end... #Wolf2 https://t.co/KesihxMbdu Watch the launch trailer for Wolfenstein II: The New Colossus right here. We recommend watching right until the end... #Wolf2 https://t.co/KesihxMbdu,positive,Watch the launch trailer for Wolfenstein II: The New Colossus right here. We recommend watching right until the end... #Wolf2 https://t.co/KesihxMbdu,10/17/2017,"['watch', 'the', 'launch', 'trailer', 'for', 'wolfenstein', 'ii', 'the', 'new', 'colossus', 'right', 'here', '', 'we', 'recommend', 'watching', 'right', 'until', 'the', 'end', '', '', 'wolf2', 'watch', 'the', 'launch', 'trailer', 'for', 'wolfenstein', 'ii', 'the', 'new', 'colossus', 'right', 'here', '', 'we', 'recommend', 'watching', 'right', 'until', 'the', 'end', '', '', 'wolf2']",neutral,0.0
1898,10/15/2017,"@fraserT95 Sorry, old link. Try this one: https://t.co/Sd2yagCXua ^MN @fraserT95 Sorry, old link. Try this one: https://t.co/Sd2yagCXua ^MN",neutral,"@fraserT95 Sorry, old link. Try this one: https://t.co/Sd2yagCXua ^MN",10/15/2017,"['SCREEN_NAME', 'sorry', '', 'old', 'link', '', 'try', 'this', 'one', 'mn', 'SCREEN_NAME', 'sorry', '', 'old', 'link', '', 'try', 'this', 'one', 'mn']",negative,0.0
1899,10/17/2017,"@TheFakeNuT Sorry, but this isn't visible on a PC. However, you can do all this from the PlayStation mobile app! ^DB @TheFakeNuT Sorry, but this isn't visible on a PC. However, you can do all this from the PlayStation mobile app! ^DB",negative,"@TheFakeNuT Sorry, but this isn't visible on a PC. However, you can do all this from the PlayStation mobile app! ^DB",10/17/2017,"['SCREEN_NAME', 'sorry', '', 'but', 'this', 'is', 'nt', 'visible', 'on', 'a', 'pc', '', 'however', '', 'you', 'can', 'do', 'all', 'this', 'from', 'the', 'playstation', 'mobile', 'app', '', 'db', 'SCREEN_NAME', 'sorry', '', 'but', 'this', 'is', 'nt', 'visible', 'on', 'a', 'pc', '', 'however', '', 'you', 'can', 'do', 'all', 'this', 'from', 'the', 'playstation', 'mobile', 'app', '', 'db']",negative,1.0
1900,10/14/2017,"@PappyWasAPistol Hi Angelo. Let's look into that. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n @PappyWasAPistol Hi Angelo. Let's look into that. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",neutral,"@PappyWasAPistol Hi Angelo. Let's look into that. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",10/14/2017,"['SCREEN_NAME', 'hi', 'angelo', '', 'let', 's', 'look', 'into', 'that', '', 'for', 'billing', 'issues', '', 'please', 'follow', 'the', 'steps', 'in', 'the', 'next', 'link', 'SCREEN_NAME', 'hi', 'angelo', '', 'let', 's', 'look', 'into', 'that', '', 'for', 'billing', 'issues', '', 'please', 'follow', 'the', 'steps', 'in', 'the', 'next', 'link']",neutral,1.0
1901,10/16/2017,@BAMTORI_TV You are welcome anytime. Glad to hear that is working now. Let us know if there's anything we can lend a hand with! @BAMTORI_TV You are welcome anytime. Glad to hear that is working now. Let us know if there's anything we can lend a hand with!,positive,@BAMTORI_TV You are welcome anytime. Glad to hear that is working now. Let us know if there's anything we can lend a hand with!,10/16/2017,"['SCREEN_NAME', 'you', 'are', 'welcome', 'anytime', '', 'glad', 'to', 'hear', 'that', 'is', 'working', 'now', '', 'let', 'us', 'know', 'if', 'there', 's', 'anything', 'we', 'can', 'lend', 'a', 'hand', 'with', '', 'SCREEN_NAME', 'you', 'are', 'welcome', 'anytime', '', 'glad', 'to', 'hear', 'that', 'is', 'working', 'now', '', 'let', 'us', 'know', 'if', 'there', 's', 'anything', 'we', 'can', 'lend', 'a', 'hand', 'with', '']",positive,1.0
1902,10/14/2017,"@Keifzy Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN @Keifzy Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",positive,"@Keifzy Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",10/14/2017,"['SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mn', 'SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mn']",neutral,0.0
1903,10/13/2017,@ChrisFr37890826 Is it this one? https://t.co/QmmGs2Hint ^ES @ChrisFr37890826 Is it this one? https://t.co/QmmGs2Hint ^ES,neutral,@ChrisFr37890826 Is it this one? https://t.co/QmmGs2Hint ^ES,10/13/2017,"['SCREEN_NAME', 'is', 'it', 'this', 'one', '', 'es', 'SCREEN_NAME', 'is', 'it', 'this', 'one', '', 'es']",neutral,1.0
1904,10/13/2017,@Sykotix @PlayStation NOW I GOTTA SIT HERE DOWNLOAD THE SAME GAME ON A TRASHY DOODOO CONNECTION FOR 13+ HOURS BECAUSE YOU MAN TRIED TO GET SMART. @Sykotix @PlayStation NOW I GOTTA SIT HERE DOWNLOAD THE SAME GAME ON A TRASHY DOODOO CONNECTION FOR 13+ HOURS BECAUSE YOU MAN TRIED TO GET SMART.,neutral,@Sykotix @PlayStation NOW I GOTTA SIT HERE DOWNLOAD THE SAME GAME ON A TRASHY DOODOO CONNECTION FOR 13+ HOURS BECAUSE YOU MAN TRIED TO GET SMART.,10/13/2017,"['SCREEN_NAME', 'SCREEN_NAME', 'now', 'i', 'gotta', 'sit', 'here', 'download', 'the', 'same', 'game', 'on', 'a', 'trashy', 'doodoo', 'connection', 'for', '13', '', 'hours', 'because', 'you', 'man', 'tried', 'to', 'get', 'smart', '', 'SCREEN_NAME', 'SCREEN_NAME', 'now', 'i', 'gotta', 'sit', 'here', 'download', 'the', 'same', 'game', 'on', 'a', 'trashy', 'doodoo', 'connection', 'for', '13', '', 'hours', 'because', 'you', 'man', 'tried', 'to', 'get', 'smart', '']",negative,0.0
1905,10/16/2017,"Learn how to redeem codes for PSN cards, in-game items, discounts and more: https://t.co/n7jXsnxW8T https://t.co/qzp77BR0sr Learn how to redeem codes for PSN cards, in-game items, discounts and more: https://t.co/n7jXsnxW8T https://t.co/qzp77BR0sr",neutral,"Learn how to redeem codes for PSN cards, in-game items, discounts and more: https://t.co/n7jXsnxW8T https://t.co/qzp77BR0sr",10/16/2017,"['learn', 'how', 'to', 'redeem', 'codes', 'for', 'psn', 'cards', '', 'in', 'game', 'items', '', 'discounts', 'and', 'more', 'learn', 'how', 'to', 'redeem', 'codes', 'for', 'psn', 'cards', '', 'in', 'game', 'items', '', 'discounts', 'and', 'more']",neutral,1.0
1906,10/13/2017,@andrewrjmiller We can't discuss bans or suspensions. For more info please contact our support team https://t.co/8WTN1ElGAZ ^ES @andrewrjmiller We can't discuss bans or suspensions. For more info please contact our support team https://t.co/8WTN1ElGAZ ^ES,neutral,@andrewrjmiller We can't discuss bans or suspensions. For more info please contact our support team https://t.co/8WTN1ElGAZ ^ES,10/13/2017,"['SCREEN_NAME', 'we', 'ca', 'nt', 'discuss', 'bans', 'or', 'suspensions', '', 'for', 'more', 'info', 'please', 'contact', 'our', 'support', 'team', 'es', 'SCREEN_NAME', 'we', 'ca', 'nt', 'discuss', 'bans', 'or', 'suspensions', '', 'for', 'more', 'info', 'please', 'contact', 'our', 'support', 'team', 'es']",positive,0.0
1907,10/14/2017,"@medkashmoney Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN @medkashmoney Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",positive,"@medkashmoney Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",10/14/2017,"['SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mn', 'SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mn']",neutral,0.0
1908,10/17/2017,@vir_batra This won't delete your saves. But you can always do a back up. https://t.co/O3yVYxSDrK @vir_batra  This won't delete your saves. But you can always do a back up. https://t.co/O3yVYxSDrK,neutral,@vir_batra  This won't delete your saves. But you can always do a back up. https://t.co/O3yVYxSDrK,10/17/2017,"['SCREEN_NAME', 'this', 'wo', 'nt', 'delete', 'your', 'saves', '', 'but', 'you', 'can', 'always', 'do', 'a', 'back', 'up', '', 'SCREEN_NAME', 'this', 'wo', 'nt', 'delete', 'your', 'saves', '', 'but', 'you', 'can', 'always', 'do', 'a', 'back', 'up', '']",neutral,1.0
1909,10/14/2017,@TheFakeNuT I could only teach the art of Bloodborne :) But our community has great streamers! Check the live feed sections on your PS4! ^MK @TheFakeNuT I could only teach the art of Bloodborne :) But our community has great streamers! Check the live feed sections on your PS4! ^MK,positive,@TheFakeNuT I could only teach the art of Bloodborne :) But our community has great streamers! Check the live feed sections on your PS4! ^MK,10/14/2017,"['SCREEN_NAME', 'i', 'could', 'only', 'teach', 'the', 'art', 'of', 'bloodborne', 'but', 'our', 'community', 'has', 'great', 'streamers', '', 'check', 'the', 'live', 'feed', 'sections', 'on', 'your', 'ps4', '', 'mk', 'SCREEN_NAME', 'i', 'could', 'only', 'teach', 'the', 'art', 'of', 'bloodborne', 'but', 'our', 'community', 'has', 'great', 'streamers', '', 'check', 'the', 'live', 'feed', 'sections', 'on', 'your', 'ps4', '', 'mk']",positive,1.0
1910,10/15/2017,@DanRL_LUFC Have you tried [Settings] > [Account Management] > [Restore Licenses]? ^MN @DanRL_LUFC Have you tried [Settings] > [Account Management] > [Restore Licenses]? ^MN,neutral,@DanRL_LUFC Have you tried [Settings] > [Account Management] > [Restore Licenses]? ^MN,10/15/2017,"['SCREEN_NAME', 'have', 'you', 'tried', '', 'settings', '', '', '', 'account', 'management', '', '', '', 'restore', 'licenses', '', '', 'mn', 'SCREEN_NAME', 'have', 'you', 'tried', '', 'settings', '', '', '', 'account', 'management', '', '', '', 'restore', 'licenses', '', '', 'mn']",neutral,1.0
1911,10/13/2017,"@ronaldohaj Hey Ronaldo. Please follow us on Twitter and let us know once you do, so we can send you a DM. @ronaldohaj Hey Ronaldo. Please follow us on Twitter and let us know once you do, so we can send you a DM.",neutral,"@ronaldohaj Hey Ronaldo. Please follow us on Twitter and let us know once you do, so we can send you a DM.",10/13/2017,"['SCREEN_NAME', 'hey', 'ronaldo', '', 'please', 'follow', 'us', 'on', 'twitter', 'and', 'let', 'us', 'know', 'once', 'you', 'do', '', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', '', 'SCREEN_NAME', 'hey', 'ronaldo', '', 'please', 'follow', 'us', 'on', 'twitter', 'and', 'let', 'us', 'know', 'once', 'you', 'do', '', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', '']",neutral,1.0
1912,10/17/2017,@ZakkZazy Sorry to hear that! We have sent you a Direct Message via Twitter with further instructions. @ZakkZazy Sorry to hear that! We have sent you a Direct Message via Twitter with further instructions.,negative,@ZakkZazy Sorry to hear that! We have sent you a Direct Message via Twitter with further instructions.,10/17/2017,"['SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'via', 'twitter', 'with', 'further', 'instructions', '', 'SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'via', 'twitter', 'with', 'further', 'instructions', '']",negative,1.0
1913,10/15/2017,"@DerekDickson17 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN @DerekDickson17 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",positive,"@DerekDickson17 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",10/15/2017,"['SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mn', 'SCREEN_NAME', 'hi', '', 'i', 'm', 'going', 'to', 'send', 'you', 'a', 'dm', '', 'please', 'follow', 'us', 'if', 'you', 'havent', 'already', '', 'mn']",neutral,0.0
