GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
1037278830560522241,9/5/2018,http://twitter.com/PlayStationUK/status/1037278830560522241,Marvel's New York needs you! Which Super Villain are you most excited to battle? 🤔 #SpiderManPS4 https://t.co/MwYPe0SWEo,@PlayStationUK,PlayStation UK,United States of America,,,Positive,Neutral,Twitter,,19182,626737,277,"Marvel's New York needs you! 
Which Super Villain are you most excited to battle? 🤔 #SpiderManPS4
https://t.co/MwYPe0SWEo",Tweet,,
1036770950291841024,9/3/2018,http://twitter.com/AskPlayStation/status/1036770950291841024,@The_pilot_X Hi there. Sorry for the delay. How can we help you today? Do you see an error message or an error code? Please provide us more details.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,831132,1355107,3131,@The_pilot_X Hi there. Sorry for the delay. How can we help you today? Do you see an error message or an error code? Please provide us more details.,Reply,,
1038426303253422086,9/8/2018,http://twitter.com/AskPS_UK/status/1038426303253422086,@iredalecallum3 Are you having any issues adding funds with another payment method? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,319050,116725,23,@iredalecallum3 Are you having any issues adding funds with another payment method? ^MM,Reply,,
1036059158548766720,9/1/2018,http://twitter.com/AskPlayStation/status/1036059158548766720,@AliHass10988146 We suggest to get in contact with the game developer since we don't really have any sort of access to their game server.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,830584,1354698,3131,@AliHass10988146 We suggest to get in contact with the game developer since we don't really have any sort of access to their game server.,Reply,,
1035975759368806402,9/1/2018,http://twitter.com/AskPS_UK/status/1035975759368806402,@Xxnerdy_geekxX Hi! Sorry to hear that! Have him take a look through any of his email inboxes. The sign in ID will have transaction receipts from us. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,315383,115734,23,@Xxnerdy_geekxX Hi! Sorry to hear that! Have him take a look through any of his email inboxes. The sign in ID will have transaction receipts from us. ^MM,Reply,,
1036003322921140225,9/1/2018,http://twitter.com/AskPS_UK/status/1036003322921140225,"@LazerzZHD Hello! What happens when you try setting it as your Primary? If you are being told another is your Primary, try remotely deactivating it using this guide: https://t.co/XvnroqCjjB ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,315436,115738,23,"@LazerzZHD Hello! What happens when you try setting it as your Primary? If you are being told another is your Primary, try remotely deactivating it using this guide: https://t.co/XvnroqCjjB ^DB",Reply,,
1037692093425217536,9/6/2018,http://twitter.com/AskPS_UK/status/1037692093425217536,"@Cabur_ Ok, to help further I'll need to send you a DM - please make sure you're following us. ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,317712,116365,23,"@Cabur_ Ok, to help further I'll need to send you a DM - please make sure you're following us. ^NL",Reply,,
1036825149562126337,9/3/2018,http://twitter.com/AskPlayStation/status/1036825149562126337,@SCGladiators Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,831196,1355126,3131,@SCGladiators Please check your DM's for more instructions.,Reply,,
1037712733851070465,9/6/2018,http://twitter.com/AskPS_UK/status/1037712733851070465,"@weenienut Hello! I'm afraid we can't take reports via Twitter. If you want to file one, refer to this FAQ: https://t.co/4vU7A35mVU. Make sure you've changed your password to prevent them accessing your account in future. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,317771,116370,23,"@weenienut Hello! I'm afraid we can't take reports via Twitter. If you want to file one, refer to this FAQ: https://t.co/4vU7A35mVU. Make sure you've changed your password to prevent them accessing your account in future. ^DB",Reply,,
1037200572640845824,9/5/2018,http://twitter.com/AskPlayStation/status/1037200572640845824,@jogailinioh We are glad to check into the Pay-pal issue. Check out our article about How To Add / remove credit card and PayPal information from a PC or web browser: https://t.co/eQKpb9OmIG,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831592,1355391,3130,"@jogailinioh We are glad to check into the Pay-pal issue. Check out our article about How To Add / remove credit card and PayPal information from a PC or web browser:
https://t.co/eQKpb9OmIG",Reply,,
1037132420846432262,9/4/2018,http://twitter.com/AskPlayStation/status/1037132420846432262,@DevATyus We are glad to help. In that case you just need to wait 24h to try again. Details here: https://t.co/7atHEqJw8n,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831500,1355352,3131,@DevATyus We are glad to help. In that case you just need to wait 24h to try again. Details here: https://t.co/7atHEqJw8n,Reply,,
1038616507654258689,9/8/2018,http://twitter.com/AskPlayStation/status/1038616507654258689,@cashyaj12 Please check your Direct Messages for further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,832997,1357215,3126,@cashyaj12 Please check your Direct Messages for further instructions.,Reply,,
1038166617161703424,9/7/2018,http://twitter.com/AskPS_UK/status/1038166617161703424,@Hoaxful Hi! Sorry to hear that! Can you check your transaction history to make sure that your subscription has not ended? https://t.co/rTUEr01VDL ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,318748,116632,23,@Hoaxful Hi! Sorry to hear that! Can you check your transaction history to make sure that your subscription has not ended? https://t.co/rTUEr01VDL ^MM,Reply,,
1036384114876792835,9/2/2018,http://twitter.com/AskPlayStation/status/1036384114876792835,@CollinPatrickL2 Let's check it out! What console are you using? What error message or error code do you see?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,830803,1354909,3132,@CollinPatrickL2 Let's check it out! What console are you using? What error message or error code do you see?,Reply,,
1036932241321086976,9/4/2018,http://twitter.com/AskPS_UK/status/1036932241321086976,@MarkusKettunen1 Hi! We have the one from 7 days ago. Has the email still not come through? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,316638,116038,23,@MarkusKettunen1 Hi! We have the one from 7 days ago. Has the email still not come through? ^MM,Reply,,
1038128980157718528,9/7/2018,http://twitter.com/AskPlayStation/status/1038128980157718528,@eddlistermusic Hi there. Let's look into that. Restore Licenses to refresh your privileges and try again: https://t.co/zuLywYmK36,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832544,1356306,3127,@eddlistermusic Hi there. Let's look into that. Restore Licenses to refresh your privileges and try again: https://t.co/zuLywYmK36,Reply,,
1036622799874473984,9/3/2018,http://twitter.com/AskPS_UK/status/1036622799874473984,"@Paul_Moyce Hi! You will have emails regarding this purchase. From there, does this appear to be an auto-renewal or the beginning of a rolling one month subscription? ^DK",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316207,115934,23,"@Paul_Moyce Hi! You will have emails regarding this purchase. From there, does this appear to be an auto-renewal or the beginning of a rolling one month subscription? ^DK",Reply,,
1036838870262923264,9/4/2018,http://twitter.com/AskPlayStation/status/1036838870262923264,"@JonnieEatsCake Hello, there. Here you have the article about issues with 2 step verification feature: https://t.co/oiLkb8DKLj Scroll all the way down and there you will find more contact options.",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,831205,1355130,3131,"@JonnieEatsCake Hello, there. Here you have the article about issues with 2 step verification feature: https://t.co/oiLkb8DKLj Scroll all the way down and there you will find more contact options.",Reply,,
1038459068980101120,9/8/2018,http://twitter.com/AskPS_UK/status/1038459068980101120,"@le_Freshh If you mean the Spider-Man PS4 Pro, this should only come with a code for The City That Never Sleeps in the box. If you believe you are entitled to any pre-order bonus codes, check with your retailer, please. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,319184,116764,23,"@le_Freshh If you mean the Spider-Man PS4 Pro, this should only come with a code for The City That Never Sleeps in the box. If you believe you are entitled to any pre-order bonus codes, check with your retailer, please. ^DB",Reply,,
1036949701067776001,9/4/2018,http://twitter.com/AskPS_UK/status/1036949701067776001,"@Blazeyyy Ok! Does it get hot only when running Fortnite, or other games as well? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,316676,116040,23,"@Blazeyyy Ok! Does it get hot only when running Fortnite, or other games as well? ^NL",Reply,,
1037559178179620864,9/6/2018,http://twitter.com/AskPlayStation/status/1037559178179620864,"@FLiiNcHy_ We understand that you were not expecting the autorenewal charge. For refund info, please check the following link: https://t.co/MInrgZSl48 And you may also check out our article about how to Cancel Auto Renewal for Subscription Services: https://t.co/OW5zgZUktN",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832011,1355622,3130,"@FLiiNcHy_ We understand that you were not expecting the autorenewal charge. For refund info, please check the following link:
https://t.co/MInrgZSl48 And you may also check out our article about how to Cancel Auto Renewal for Subscription Services: https://t.co/OW5zgZUktN",Reply,,
1037774336000700416,9/6/2018,http://twitter.com/AskPlayStation/status/1037774336000700416,@MustafaNauman3 Hi there! Sure we can assist! Just to make sure what item would you like to have a refund for from the PlayStation Store and could you please tell us the reason? Any information will be appreciated.,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,832180,1355758,3128,@MustafaNauman3 Hi there! Sure we can assist! Just to make sure what item would you like to have a refund for from the PlayStation Store and could you please tell us the reason? Any information will be appreciated.,Reply,,
1037127979514646528,9/4/2018,http://twitter.com/AskPlayStation/status/1037127979514646528,@TheReverseLines Please check your DMs for further assistance on this matter.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,831491,1355340,3131,@TheReverseLines Please check your DMs for further assistance on this matter.,Reply,,
1035918815895449603,9/1/2018,http://twitter.com/AskPS_UK/status/1035918815895449603,"@NocensTantibus Hi! You can only have 1 PS4 set as primary, is this what you are trying to set up? Can you send us an image of the error that is coming up? ^MM",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,315205,115705,23,"@NocensTantibus Hi! You can only have 1 PS4 set as primary, is this what you are trying to set up? Can you send us an image of the error that is coming up? ^MM",Reply,,
1036988046187659264,9/4/2018,http://twitter.com/AskPS_UK/status/1036988046187659264,"@han_george If using Option 7 to completely reinstall the system software doesn't help, then your console will require a repair. You can book this by giving our call centre a call. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,316773,116063,23,"@han_george If using Option 7 to completely reinstall the system software doesn't help, then your console will require a repair. You can book this by giving our call centre a call. ^DB",Reply,,
1036641197983498241,9/3/2018,http://twitter.com/AskPlayStation/status/1036641197983498241,@lashmandk Hi there! Sure we can assist! Please check your Direct Message for further assistance.,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,830942,1355011,3131,@lashmandk Hi there! Sure we can assist! Please check your Direct Message for further assistance.,Reply,,
1038437214244548614,9/8/2018,http://twitter.com/AskPS_UK/status/1038437214244548614,"@TheASDMonkey Hello! What platform are you buying on (console, web browser, mobile app), and what error are you getting? We'd prefer for you to purchase on your console, as the errors given there will be most accurate for us to diagnose the issue. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,319092,116738,23,"@TheASDMonkey Hello! What platform are you buying on (console, web browser, mobile app), and what error are you getting? We'd prefer for you to purchase on your console, as the errors given there will be most accurate for us to diagnose the issue. ^DB",Reply,,
1036362109444128769,9/2/2018,http://twitter.com/AskPS_UK/status/1036362109444128769,@Dee1592 It definitely sounds like it needs to be replaced if it won't sort the problem out after manual reset. How long have you had it for? ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,315979,115864,23,@Dee1592 It definitely sounds like it needs to be replaced if it won't sort the problem out after manual reset. How long have you had it for? ^DB,Reply,,
1037980057158004736,9/7/2018,http://twitter.com/AskPS_UK/status/1037980057158004736,"@Scribble_knight Hi, sorry to hear that! For how long has this been going on? Have you shared any account details with anyone? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,318110,116472,23,"@Scribble_knight Hi, sorry to hear that! For how long has this been going on? Have you shared any account details with anyone? ^NL",Reply,,
1035924058569887750,9/1/2018,http://twitter.com/AskPS_UK/status/1035924058569887750,@NocensTantibus I'm going to need to send you a DM to help you further. Please make sure that you are following us so that I can send you it. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,315219,115710,23,@NocensTantibus I'm going to need to send you  a DM to help you further. Please make sure that you are following us so that I can send you it. ^MM,Reply,,
1037676959755583488,9/6/2018,http://twitter.com/AskPS_UK/status/1037676959755583488,"@CameronCKS Hi, sorry to hear that! What exactly happens when you try, what particular error code or message do you get? ^NL",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,317668,116355,23,"@CameronCKS Hi, sorry to hear that! What exactly happens when you try, what particular error code or message do you get? ^NL",Reply,,
1036340773732671488,9/2/2018,http://twitter.com/AskPlayStation/status/1036340773732671488,"@Vikdaboss1 Thank you for your reply. For instructions with connection issues, please follow the next link: https://t.co/cUXuBEew8d",@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,830760,1354892,3132,"@Vikdaboss1 Thank you for your reply. For instructions with connection issues, please follow the next link: https://t.co/cUXuBEew8d",Reply,,
1036664695359455233,9/3/2018,http://twitter.com/AskPlayStation/status/1036664695359455233,@YanksBullsBoys Thank you. Please check your Direct Message for further assistance.,@AskPlayStation,Ask PlayStation,,,,Positive,Joy,Twitter,,830980,1355040,3131,@YanksBullsBoys Thank you. Please check your Direct Message for further assistance.,Reply,,
1035866498013777920,9/1/2018,http://twitter.com/AskPS_UK/status/1035866498013777920,@Squabbers Hey there! Could you let me know the nature of the issue with your game? ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,315073,115677,23,@Squabbers Hey there! Could you let me know the nature of the issue with your game? ^AS,Reply,,
1037722221777694722,9/6/2018,http://twitter.com/AskPlayStation/status/1037722221777694722,"@JoeyZXZ Hello, glad to assist you! Please start your system in safe mode and select the option 6. Initialize PS4, this will delete all of the information from the console and it will put it back like it just came out of the box: https://t.co/NiCy6xiXKC",@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,832081,1355714,3128,"@JoeyZXZ Hello, glad to assist you! Please start your system in safe mode and select the option 6. Initialize PS4, this will delete all of the information from the console and it will put it back like it just came out of the box: https://t.co/NiCy6xiXKC",Reply,,
1038500461668691968,9/8/2018,http://twitter.com/AskPlayStation/status/1038500461668691968,@rAndresthegreat Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,832857,1356981,3127,@rAndresthegreat Please check your DM's for more instructions.,Reply,,
1037086411445264384,9/4/2018,http://twitter.com/TechDr__/status/1037086411445264384,Sony adds ‘Bloodborne’ to PlayStation Now’s game streaming lineup https://t.co/xA6hCNpZbJ #main,@TechDr__,TechDr,United States of America,California,Irvine,Neutral,Neutral,Twitter,,7343,3,0,Sony adds ‘Bloodborne’ to PlayStation Now’s game streaming lineup https://t.co/xA6hCNpZbJ #main,Tweet,,
1037789107706097664,9/6/2018,http://twitter.com/AskPlayStation/status/1037789107706097664,"@ech0x831 We are here to help! Please sign in our Web Store, under your Online ID look for the download list and select download to your PS4: https://t.co/ArbUL9w6bZ",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832217,1355768,3128,"@ech0x831 We are here to help! Please sign in our Web Store, under your Online ID look for the download list and select download to your PS4: https://t.co/ArbUL9w6bZ",Reply,,
1036370844128370688,9/2/2018,http://twitter.com/AskPS_UK/status/1036370844128370688,@cheesygamer1994 I'm afraid you will need to wait for either to be available to get support with your issue. Please call or enter live chat when available. ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,315999,115860,23,@cheesygamer1994 I'm afraid you will need to wait for either to be available to get support with your issue. Please call or enter live chat when available. ^DB,Reply,,
1036476896308064256,9/3/2018,http://twitter.com/AskPlayStation/status/1036476896308064256,"@VideoGamerNinja Hello, there. Please reset your controller. Check out the next article to troubleshoot the controller. Let us know how it goes! https://t.co/Xkc5UOwCRP",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,830887,1354918,3131,"@VideoGamerNinja Hello, there. Please reset your controller. Check out the next article to troubleshoot the controller. Let us know how it goes! https://t.co/Xkc5UOwCRP",Reply,,
1036415059583492096,9/2/2018,http://twitter.com/AskPlayStation/status/1036415059583492096,@NotVenomSnake These are the only contact options available for Middle East.,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,830833,1354922,3131,@NotVenomSnake These are the only contact options available for Middle East.,Reply,,
1037563924638576640,9/6/2018,http://twitter.com/AskPlayStation/status/1037563924638576640,"@zDisturb We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48 We suggest to scroll down until the bottom of the page. The ""Live Chat"" option will become available during regular business hours.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,832018,1355624,3130,"@zDisturb We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48 We suggest to scroll down until the bottom of the page.
The ""Live Chat"" option will become available during regular business hours.",Reply,,
1036643164025757698,9/3/2018,http://twitter.com/AskPS_UK/status/1036643164025757698,@DominicOConno15 You will absolutely have to test this on another router as it would appear these issues are located in your overall connection. ^DK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,316271,115943,23,@DominicOConno15 You will absolutely have to test this on another router as it would appear these issues are located in your overall connection. ^DK,Reply,,
1035895488351010818,9/1/2018,http://twitter.com/AskPS_UK/status/1035895488351010818,"@James66347738 Are these downloads you are seeing related to God of War at all? If they are, take the disc out, disconnect from PSN (Settings > Network) and then try installing the game once again from the start. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,315135,115692,23,"@James66347738 Are these downloads you are seeing related to God of War at all? If they are, take the disc out, disconnect from PSN (Settings > Network) and then try installing the game once again from the start. ^DB",Reply,,
1037569030792593410,9/6/2018,http://twitter.com/irrelevantGuy20/status/1037569030792593410,@n_heatnation @flows30 @PlayStation It's called PSNow has existed for more than a year now,@irrelevantGuy20,JP,,,,Neutral,Unclassified,Twitter,,717,24,65,@n_heatnation @flows30 @PlayStation It's called PSNow has existed for more than a year now,Reply,,
1036913055983124480,9/4/2018,http://twitter.com/AskPS_UK/status/1036913055983124480,@HIn_2012 Hi! I'm going to need to send you a DM. Please make sure that you are following us so that I can send you it. ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,316598,116021,23,@HIn_2012 Hi! I'm going to need to send you a DM. Please make sure that you are following us so that I can send you it. ^MM,Reply,,
1037022785577603073,9/4/2018,http://twitter.com/AskPlayStation/status/1037022785577603073,@imscum In this case let's activate your account as primary and then restore licenses to refresh your privileges and try again: https://t.co/zuLywYmK36,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,831317,1355250,3131,@imscum In this case let's activate your account as primary and then restore licenses to refresh your privileges and try again: https://t.co/zuLywYmK36,Reply,,
1035929330491248640,9/1/2018,http://twitter.com/AskPS_UK/status/1035929330491248640,@Deelankara23 Hi! Sorry to hear that! Can you tell us the full error message that comes up? ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,315236,115711,23,@Deelankara23 Hi! Sorry to hear that! Can you tell us the full error message that comes up? ^MM,Reply,,
1036603048251011073,9/3/2018,http://twitter.com/AskPlayStation/status/1036603048251011073,"@Gstraitz No problem! If you do not recall the email or no longer have access, please access our password reset article: https://t.co/6Cv9bgut2Q and on the third question in the article select ""No"" to find the contact options for further assistance.",@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,830905,1354979,3131,"@Gstraitz No problem! If you do not recall the email or no longer have access, please access our password reset article: https://t.co/6Cv9bgut2Q and on the third question in the article select ""No"" to find the contact options for further assistance.",Reply,,
1036622611025981440,9/3/2018,http://twitter.com/AskPS_UK/status/1036622611025981440,"@TheRichest_Man Is this on your console? If on a PS4, go to [Settings] > [Account Management] > [Account Information] > [Wallet] > [Add Funds] to attempt to make a payment. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,316205,115934,23,"@TheRichest_Man Is this on your console? If on a PS4, go to [Settings] > [Account Management] > [Account Information] > [Wallet] > [Add Funds] to attempt to make a payment. ^DB",Reply,,
1037013995696386053,9/4/2018,http://twitter.com/AskPS_UK/status/1037013995696386053,"@k_boulter If this was the suspension notification email, you wouldn't receive a response by replying to this. I'm afraid no more information is given about bans or suspensions apart from what it is in that email. Please refer to this FAQ: https://t.co/E4BbxD55kv ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Fear,Twitter,,316833,116082,23,"@k_boulter If this was the suspension notification email, you wouldn't receive a response by replying to this. I'm afraid no more information is given about bans or suspensions apart from what it is in that email. Please refer to this FAQ: https://t.co/E4BbxD55kv ^DB",Reply,,
1037493122807291904,9/5/2018,http://twitter.com/AskPlayStation/status/1037493122807291904,"@BlazeHarden We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831943,1355592,3130,"@BlazeHarden We are glad to clarify. For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1037977277752074240,9/7/2018,http://twitter.com/AskPS_UK/status/1037977277752074240,@KaiaTarot Looks like your tweet reached us outside of opening hours! Can you send me a photo of the headset so we can take a look? ^NL,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,318103,116470,23,@KaiaTarot Looks like your tweet reached us outside of opening hours! Can you send me a photo of the headset so we can take a look? ^NL,Reply,,
1038049455541547009,9/7/2018,http://twitter.com/AskPS_UK/status/1038049455541547009,"@BoothroydC OK, I'll need you to boot into Safe Mode and use Option 4 for me, then re-establish an internet connection and see if this continues to happen. Instructions here: https://t.co/vecpA6wnaQ ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,318288,116492,23,"@BoothroydC OK, I'll need you to boot into Safe Mode and use Option 4 for me, then re-establish an internet connection and see if this continues to happen. Instructions here: https://t.co/vecpA6wnaQ ^DB",Reply,,
1036719149387591680,9/3/2018,http://twitter.com/AskPS_UK/status/1036719149387591680,@Qwecky Does it continue to happen if you use a different connection to attempt disabling it? ^DB,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,316497,115984,23,@Qwecky Does it continue to happen if you use a different connection to attempt disabling it? ^DB,Reply,,
1038001840904982528,9/7/2018,http://twitter.com/AskPS_UK/status/1038001840904982528,"@LewCrowther Does this happen with other Users on the console? We traditionally see this as an issue with the connection being used, so that's why we approached it from there. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,318177,116476,23,"@LewCrowther Does this happen with other Users on the console? We traditionally see this as an issue with the connection being used, so that's why we approached it from there. ^DB",Reply,,
1036247492944228352,9/2/2018,http://twitter.com/AskPlayStation/status/1036247492944228352,"@furiossgamer In that case, re access the link provided: https://t.co/MInrgZAJFy Scroll all the way to the bottom and below ""Find More Support"" select the first contact option for further assistance.",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,830653,1354810,3132,"@furiossgamer In that case, re access the link provided: https://t.co/MInrgZAJFy Scroll all the way to the bottom and below ""Find More Support"" select the first contact option for further assistance.",Reply,,
1037430364245909509,9/5/2018,http://twitter.com/gaming_historia/status/1037430364245909509,Bloodborne And Other Titles Join Playstation Now https://t.co/YxRxIDkPTU https://t.co/wldWzbV1lY,@gaming_historia,Gaming Historia,,,,Neutral,Neutral,Twitter,,809,80,53,Bloodborne And Other Titles Join Playstation Now https://t.co/YxRxIDkPTU https://t.co/wldWzbV1lY,Tweet,,
1037802266470830080,9/6/2018,http://twitter.com/AskPS_UK/status/1037802266470830080,@BrotherBhav Hello! You'll need to contact the publisher for further information about this! ^AS,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,318037,116443,23,@BrotherBhav Hello! You'll need to contact the publisher for further information about this! ^AS,Reply,,
1036762345199034369,9/3/2018,http://twitter.com/AskPlayStation/status/1036762345199034369,@k5_loli Hi there! Glad to assist! Please check your Direct Message for further instructions.,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,831121,1355101,3131,@k5_loli Hi there! Glad to assist! Please check your Direct Message for further instructions.,Reply,,
1036655355617525760,9/3/2018,http://twitter.com/AskPlayStation/status/1036655355617525760,@start800er Hi there. Let's look into that. Please check your DM's for further instructions.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,830967,1355032,3131,@start800er Hi there. Let's look into that. Please check your DM's for further instructions.,Reply,,
1038125885008822273,9/7/2018,http://twitter.com/AskPS_UK/status/1038125885008822273,@enzoservices Ok. Can you check your transaction history to see what was purchased? https://t.co/rTUEr01VDL ^MM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,318615,116581,23,@enzoservices Ok. Can you check your transaction history to see what was purchased? https://t.co/rTUEr01VDL ^MM,Reply,,
1036662883726372869,9/3/2018,http://twitter.com/AskPlayStation/status/1036662883726372869,@RobForrThree To change the Parental Control Settings you would require to be logged in to the Master account.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,830974,1355038,3131,@RobForrThree To change the Parental Control Settings you would require to be logged in to the Master account.,Reply,,
1038363950671454208,9/8/2018,http://twitter.com/ChiefVirgo1514/status/1038363950671454208,@iMassey__ @DuceVasquez @Lokidaiceman And that mlb. Ima get nba live. Already have 2K19 on the one. And ima sub to PlayStation now. And start getting more games as time goes on.,@ChiefVirgo1514,Never Broke Again,,,,Neutral,Neutral,Twitter,,6043,399,2968,@iMassey__ @DuceVasquez @Lokidaiceman And that mlb. Ima get nba live. Already have 2K19 on the one. And ima sub to PlayStation now. And start getting more games as time goes on.,Reply,,
1037457333176205312,9/5/2018,http://twitter.com/AskPlayStation/status/1037457333176205312,"@DylanEid98 Here to help! For refund info, please check the following link: https://t.co/MInrgZSl48",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,831869,1355565,3130,"@DylanEid98 Here to help! For refund info, please check the following link: https://t.co/MInrgZSl48",Reply,,
1038060033634959361,9/7/2018,http://twitter.com/AskPS_UK/status/1038060033634959361,"@ChrisNorwood209 OK, because it isn't immediately when loading the game, and only on these two games, you will need to approach the publisher for troubleshooting these crashes. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,318321,116502,23,"@ChrisNorwood209 OK, because it isn't immediately when loading the game, and only on these two games, you will need to approach the publisher for troubleshooting these crashes. ^DB",Reply,,
1037332145713414144,9/5/2018,http://twitter.com/AskPlayStation/status/1037332145713414144,"@Cezar76245080 The country of the game and your PSN account must be the same, otherwise the data won't be compatible.",@AskPlayStation,Ask PlayStation,,,,Negative,Sadness,Twitter,,831666,1355455,3130,"@Cezar76245080 The country of the game and your PSN account must be the same, otherwise the data won't be compatible.",Reply,,
