GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Gender,Posts,Followers,Following,Post Title,Post Type,Image URL,Brand
918932285059104769,10/13/2017,http://twitter.com/AskPS_UK/status/918932285059104769,@_Suzannemaynard Hi there! Try doing a hard reset by pushing a pin in the little hole at the back! ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Anger,Twitter,,181917,63103,22,@_Suzannemaynard Hi there! Try doing a hard reset by pushing a pin in the little hole at the back! ^EG,Reply,,
920382282573271047,10/17/2017,http://twitter.com/AskPlayStation/status/920382282573271047,@AhmedDante You are welcome.,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,728297,1249781,3140,@AhmedDante You are welcome.,Reply,,
919229417368555520,10/14/2017,http://twitter.com/AskPS_UK/status/919229417368555520,@cassiellucky Sending you a DM right now! ^MK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Unclassified,Twitter,,182200,63214,22,@cassiellucky Sending you a DM right now! ^MK,Reply,,
919236114891853825,10/14/2017,http://twitter.com/TheAgeOfThanos/status/919236114891853825,Playstation Now is really amazing https://t.co/wswQNnjS8J,@TheAgeOfThanos,captain jacob🎃,United States of America,,,Positive,Neutral,Twitter,M,60168,1363,130,Playstation Now is really amazing https://t.co/wswQNnjS8J,Tweet,,
919656713200046081,10/15/2017,http://twitter.com/AskPlayStation/status/919656713200046081,@welderdaddyof2 What is the region of your PSN account?,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,727743,1249405,3140,@welderdaddyof2  What is the region of your PSN account?,Reply,,
918839712051290112,10/13/2017,http://twitter.com/AskPS_UK/status/918839712051290112,@joeykendall5 Please try deactivating and activating your PS4 as primary and try again ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Unclassified,Twitter,,181734,63052,22,@joeykendall5 Please try deactivating and activating your PS4 as primary and try again ^EG,Reply,,
919726011373191169,10/15/2017,http://twitter.com/AskPlayStation/status/919726011373191169,@austenhogan Please go to Safe Mode and select Restore Default Settings. Steps here: https://t.co/OOaq76kzAA,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727845,1249460,3140,@austenhogan Please go to Safe Mode and select Restore Default Settings. Steps here: https://t.co/OOaq76kzAA,Reply,,
920461577148657664,10/17/2017,http://twitter.com/AskPlayStation/status/920461577148657664,@celia_b91 Thank you for clarify. Please check this article to know how to set up YouTube services properly: https://t.co/y3oTOdwf7W,@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,728406,1249813,3139,@celia_b91 Thank you for clarify. Please check this article to know how to set up YouTube services properly: https://t.co/y3oTOdwf7W,Reply,,
918859096073363457,10/13/2017,http://twitter.com/AskPlayStation/status/918859096073363457,@FaithfulSadboy Sorry to hear that. You will receive an email with the details of the ban/suspension: https://t.co/2CpHxuUKRB,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727180,1248952,3135,@FaithfulSadboy Sorry to hear that. You will receive an email with the details of the ban/suspension: https://t.co/2CpHxuUKRB,Reply,,
919936600418680833,10/16/2017,http://twitter.com/AskPlayStation/status/919936600418680833,@Jacobmia3 Sorry to hear that! What error message or error code do you receive? Provide us more details of this issue to assist you better.,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,727931,1249510,3140,@Jacobmia3 Sorry to hear that! What error message or error code do you receive? Provide us more details of this issue to assist you better.,Reply,,
919576829459156992,10/15/2017,http://twitter.com/AskPS_UK/status/919576829459156992,@JoeManny15 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182729,63326,22,@JoeManny15 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
919660890844221440,10/15/2017,http://twitter.com/AskPlayStation/status/919660890844221440,"@Chadleger86 Hi there. Sorry for the delay. For further info on error code CE-34878-0, click here: https://t.co/W7AhTUulnd",@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,727747,1249413,3140,"@Chadleger86 Hi there. Sorry for the delay. For further info on error code CE-34878-0, click here: https://t.co/W7AhTUulnd",Reply,,
918807131578564608,10/13/2017,http://twitter.com/AskPS_UK/status/918807131578564608,"@23RatedR Great, no worries! ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,181670,63044,22,"@23RatedR Great, no worries! ^ES",Reply,,
919706747798982656,10/15/2017,http://twitter.com/AskPlayStation/status/919706747798982656,@alexandervoigt Hi Alexander. Let's look into that. Do you see an error message or an error code? Please provide us more details.,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,727827,1249456,3140,@alexandervoigt Hi Alexander. Let's look into that. Do you see an error message or an error code? Please provide us more details.,Reply,,
919585309746171905,10/15/2017,http://twitter.com/AskPS_UK/status/919585309746171905,"@g_fonk Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182749,63335,22,"@g_fonk Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
918856167354454017,10/13/2017,http://twitter.com/AskPlayStation/status/918856167354454017,@ShortChickShazz Here to help! What console are you using? What is the exact error message or error code that you see?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,727176,1248954,3135,@ShortChickShazz Here to help! What console are you using? What is the exact error message or error code that you see?,Reply,,
919528249394376704,10/15/2017,http://twitter.com/AskPS_UK/status/919528249394376704,@ellemartin29 Hi there!I'm afraid that we don't discuss ban or suspension here. Contact our team https://t.co/8WTN1ElGAZ for this. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,182568,63289,22,@ellemartin29 Hi there!I'm afraid that we don't discuss ban or suspension here. Contact our team https://t.co/8WTN1ElGAZ for this. ^EG,Reply,,
919283653070422016,10/14/2017,http://twitter.com/AskPS_UK/status/919283653070422016,"@Davidakky71 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182315,63251,22,"@Davidakky71 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Reply,,
919088899527512064,10/14/2017,http://twitter.com/AskPlayStation/status/919088899527512064,@PoeBoyPelle Thank you for the info. Please follow the steps in the next link: https://t.co/GFfSUwd7Dt,@AskPlayStation,Ask PlayStation,,,,Neutral,Joy,Twitter,,727398,1249076,3136,@PoeBoyPelle Thank you for the info. Please follow the steps in the next link: https://t.co/GFfSUwd7Dt,Reply,,
919979877243203584,10/16/2017,http://twitter.com/AskPS_UK/status/919979877243203584,@LMulholland1 Oh no! Which payment method was used? Was this purchased on the store? ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183238,63497,22,@LMulholland1 Oh no! Which payment method was used? Was this purchased on the store? ^ES,Reply,,
920039169187045377,10/16/2017,http://twitter.com/AskPS_UK/status/920039169187045377,@Rhysllewellyn21 It appears it is for the moment. We have no info on if it will be reaching the UK. Check our blog for updates https://t.co/d7XL8q7u81 ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183454,63540,22,@Rhysllewellyn21 It appears it is for the moment. We have no info on if it will be reaching the UK. Check our blog for updates https://t.co/d7XL8q7u81 ^ES,Reply,,
919172558615990272,10/14/2017,http://twitter.com/AskPS_UK/status/919172558615990272,"@7amoOodAlawadhi Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182062,63163,22,"@7amoOodAlawadhi Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MK",Reply,,
919611569012641792,10/15/2017,http://twitter.com/AskPlayStation/status/919611569012641792,@AdenMelander Please try to create the account using the web site: https://t.co/68Uk36zbYR Let us know the outcome.,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727670,1249385,3139,@AdenMelander Please try to create the account using the web site: https://t.co/68Uk36zbYR Let us know the outcome.,Reply,,
920439003291312129,10/17/2017,http://twitter.com/AskPlayStation/status/920439003291312129,@EtanaisShook Here to help! Would you be so kind and tell us if this happen with all the games? Also did you receive any error code/message?,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,728386,1249807,3140,@EtanaisShook Here to help! Would you be so kind and tell us if this happen with all the games? Also did you receive any error code/message?,Reply,,
919947304022487040,10/16/2017,http://twitter.com/AskPlayStation/status/919947304022487040,@jasontaylor35 Sorry to hear that. Restore Licenses to refresh your privileges and try again: https://t.co/WATnmgS37Z,@AskPlayStation,Ask PlayStation,,,,Neutral,Sadness,Twitter,,727940,1249513,3140,@jasontaylor35 Sorry to hear that. Restore Licenses to refresh your privileges and try again: https://t.co/WATnmgS37Z,Reply,,
920295604408012800,10/17/2017,http://twitter.com/AskPS_UK/status/920295604408012800,"@chlohny Hello, what is the error message you are receiving right now? ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,183643,63571,22,"@chlohny Hello, what is the error message you are receiving right now? ^DB",Reply,,
918953866015756288,10/13/2017,http://twitter.com/AskPlayStation/status/918953866015756288,@Liquid_Malice Let's check it out! What error do you receive? Provide us with more details of this issue in order to assist you better.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,727268,1249028,3135,@Liquid_Malice Let's check it out! What error do you receive? Provide us with more details of this issue in order to assist you better.,Reply,,
919505495244853248,10/15/2017,http://twitter.com/AskPS_UK/status/919505495244853248,@MrOszu Hey there! Try deactivating and activating your PS4 as primary and try this again please ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Neutral,Twitter,,182495,63277,22,@MrOszu Hey there! Try deactivating and activating your PS4 as primary and try this again please ^EG,Reply,,
918830071829364736,10/13/2017,http://twitter.com/AskPS_UK/status/918830071829364736,@DecHanly Yes however with relation to points these need to be removed frim within the game by EA ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Anger,Twitter,,181710,63046,22,@DecHanly Yes however with relation to points these need to be removed frim within the game by EA ^ES,Reply,,
919620653992546304,10/15/2017,http://twitter.com/AskPS_UK/status/919620653992546304,@RiChAnDfAmE1 If the wireless network is dropping packets it may have trouble and think there is maintenance. ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182834,63358,22,@RiChAnDfAmE1 If the wireless network is dropping packets it may have trouble and think there is maintenance. ^MN,Reply,,
919111922343120896,10/14/2017,http://twitter.com/AskPS_UK/status/919111922343120896,"@p_Faisal_X_q Hey, I'm gonna send you a PM. Please follow us if you haven't already! ^MK",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Joy,Twitter,,181971,63124,22,"@p_Faisal_X_q Hey, I'm gonna send you a PM. Please follow us if you haven't already! ^MK",Reply,,
918875314637430785,10/13/2017,http://twitter.com/AskPS_UK/status/918875314637430785,@Damien_hammonD Hi there! Sorry to hear this. Have you already tried to redeem it via web store? ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,181807,63075,22,@Damien_hammonD Hi there! Sorry to hear this. Have you already tried to redeem it via web store? ^EG,Reply,,
919232093099569152,10/14/2017,http://twitter.com/AskPS_UK/status/919232093099569152,"@derrijx Pick an online retailer you trust. And if you don't know who to choose, ask your friend which retailers they like. ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,182210,63215,22,"@derrijx Pick an online retailer you trust. And if you don't know who to choose, ask your friend which retailers they like. ^MN",Reply,,
920449590830120960,10/17/2017,http://twitter.com/hg22088_/status/920449590830120960,@Ramb0sCorner @undead3xvi @XboxP3 Kodera was the one at Sony in bringing PSNow to PC. Trust me the Andrew House old order is done.,@hg22088_,Hernan Gutierrez,,,,Neutral,Neutral,Twitter,,6185,64,192,@Ramb0sCorner @undead3xvi @XboxP3 Kodera was the one at Sony in bringing PSNow to PC. Trust me the Andrew House old order is done.,Reply,,
919250771279040512,10/14/2017,http://twitter.com/AskPlayStation/status/919250771279040512,@KiHartgrove We're sorry to hear that! Is there an error message that comes up for you when you are trying to subscribe?,@AskPlayStation,Ask PlayStation,,,,Negative,Anger,Twitter,,727439,1249166,3136,@KiHartgrove We're sorry to hear that! Is there an error message that comes up for you when you are trying to subscribe?,Reply,,
919529569186697216,10/15/2017,http://twitter.com/AskPS_UK/status/919529569186697216,@jonny2403 I'm afraid no. You need to send it for repairing. See https://t.co/ZN6mnqgf8c for further help on this ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Fear,Twitter,,182574,63289,22,@jonny2403 I'm afraid no. You need to send it for repairing. See https://t.co/ZN6mnqgf8c for further help on this ^EG,Reply,,
918815459293712384,10/13/2017,http://twitter.com/AskPS_UK/status/918815459293712384,@CosmosTreats Is this affecting other users on the console? ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181678,63043,22,@CosmosTreats Is this affecting other users on the console? ^ES,Reply,,
920433088051793921,10/17/2017,http://twitter.com/AskPlayStation/status/920433088051793921,"@DA_TechDirector We can help! What device are you using when you're watching E! News, and will the show continue after freezing for a while?",@AskPlayStation,Ask PlayStation,,,,Neutral,Unclassified,Twitter,,728374,1249802,3140,"@DA_TechDirector We can help! What device are you using when you're watching E! News, and will the show continue after freezing for a while?",Reply,,
919146401849888768,10/14/2017,http://twitter.com/AskPS_UK/status/919146401849888768,@jobbers831PSN Sorry about that! I'm going to send you a DM. Please follow us if you haven't already! ^MK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182031,63141,22,@jobbers831PSN Sorry about that! I'm going to send you a DM. Please follow us if you haven't already! ^MK,Reply,,
919518672749723648,10/15/2017,http://twitter.com/AskPS_UK/status/919518672749723648,@MrOszu Happy gaming! ^EG https://t.co/eCK6YdbJdM,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182541,63285,22,@MrOszu Happy gaming! ^EG https://t.co/eCK6YdbJdM,Reply,,
920207099367493632,10/17/2017,http://twitter.com/AskPS_UK/status/920207099367493632,"@FinleyDRUFC7 If Fix and Connect is not working, have you tried reinstalling your system software as well? That can also fix your error. ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,183481,63542,22,"@FinleyDRUFC7 If Fix and Connect is not working, have you tried reinstalling your system software as well? That can also fix your error. ^DB",Reply,,
919803363973312513,10/16/2017,http://twitter.com/AskPlayStation/status/919803363973312513,@TimberWolf4444 Sorry to know that. Do you see any kind of error code?,@AskPlayStation,Ask PlayStation,,,,Negative,Unclassified,Twitter,,727908,1249461,3140,@TimberWolf4444 Sorry to know that. Do you see any kind of error code?,Reply,,
918897486034624514,10/13/2017,http://twitter.com/AskPS_UK/status/918897486034624514,@JustinP101 Sorry to hear this. Do you have a reference number about your case so I can look into this for you? ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,181845,63086,22,@JustinP101 Sorry to hear this. Do you have a reference number about your case so I can look into this for you? ^EG,Reply,,
919612997169025024,10/15/2017,http://twitter.com/AskPS_UK/status/919612997169025024,"@oliverhowarth98 Did you get the 12 digit code to redeem, or are you still waiting on Amazon to supply that? ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182815,63350,22,"@oliverhowarth98 Did you get the 12 digit code to redeem, or are you still waiting on Amazon to supply that? ^MN",Reply,,
920100560308768769,10/16/2017,http://twitter.com/AskPlayStation/status/920100560308768769,"@_watsu Hi Walt. Let's look into that. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,728061,1249707,3140,"@_watsu Hi Walt. Let's look into that. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",Reply,,
919677009160175616,10/15/2017,http://twitter.com/AskPS_UK/status/919677009160175616,"@Ronnie2kIsABum Sure thing bruv, what's up? ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Unclassified,Twitter,,182954,63405,22,"@Ronnie2kIsABum Sure thing bruv, what's up? ^MN",Reply,,
918988694966751232,10/13/2017,http://twitter.com/AskPlayStation/status/918988694966751232,@oLighte Totally understand. Please check your DM's for further instructions.,@AskPlayStation,Ask PlayStation,,,,Positive,Unclassified,Twitter,,727308,1249057,3135,@oLighte Totally understand. Please check your DM's for further instructions.,Reply,,
919536142055301120,10/15/2017,http://twitter.com/AskPS_UK/status/919536142055301120,@TheLcal95v Try accessing here https://t.co/fEojS69I53 go on your Online ID > Download List > Select the game > Download on PS4. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182593,63295,22,@TheLcal95v Try accessing here https://t.co/fEojS69I53 go on your Online ID > Download List > Select the game > Download on PS4. ^EG,Reply,,
919874127699247105,10/16/2017,http://twitter.com/PlayStationUK/status/919874127699247105,Are you ready to show your mates who’s the best? GT Sport is out October 18.,@PlayStationUK,PlayStation UK,United Kingdom,,,Positive,Neutral,Twitter,,15825,553670,644,"Are you ready to show your mates who’s the best?
GT Sport is out October 18.",Tweet,,
919584015350419456,10/15/2017,http://twitter.com/AskPS_UK/status/919584015350419456,@LouieMcCloskey Is the card issued in the same region as your PSN account (i.e ROI cards may not work on UK accounts). ^MN,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,182746,63333,22,@LouieMcCloskey Is the card issued in the same region as your PSN account (i.e ROI cards may not work on UK accounts). ^MN,Reply,,
919118514694377472,10/14/2017,http://twitter.com/AskPS_UK/status/919118514694377472,@OTTLODING Hi! Did you also receive an e-mail that your sign-in ID was changed? ^MK,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181986,63128,22,@OTTLODING Hi! Did you also receive an e-mail that your sign-in ID was changed? ^MK,Reply,,
918792691575648256,10/13/2017,http://twitter.com/AskPS_UK/status/918792691575648256,@Jimjam53 Try option 4 & 5 ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181630,63040,22,@Jimjam53 Try option 4 & 5 ^ES,Reply,,
919997205620121600,10/16/2017,http://twitter.com/AskPS_UK/status/919997205620121600,"@Meshoo00 I am sorry to hear this, you can submit a refund request here https://t.co/7mBqL3cRkd ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183296,63511,22,"@Meshoo00 I am sorry to hear this, you can submit a refund request here https://t.co/7mBqL3cRkd ^ES",Reply,,
920136958487289856,10/16/2017,http://twitter.com/AskPlayStation/status/920136958487289856,@_BenTarry_ Hi there. Let's look into that. Do you see an error message or an error code? Please provide us more details.,@AskPlayStation,Ask PlayStation,,,,Negative,Neutral,Twitter,,728131,1249707,3140,@_BenTarry_ Hi there. Let's look into that. Do you see an error message or an error code? Please provide us more details.,Reply,,
919578966746419200,10/15/2017,http://twitter.com/AskPS_UK/status/919578966746419200,@andymac026 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182737,63326,22,@andymac026 Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
918957092995821568,10/13/2017,http://twitter.com/AskPS_UK/status/918957092995821568,"@talbs1 Please make sure you are following us, so we can send you a Direct Message ^EG",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,181961,63115,22,"@talbs1 Please make sure you are following us, so we can send you a Direct Message ^EG",Reply,,
918839620602822657,10/13/2017,http://twitter.com/AskPlayStation/status/918839620602822657,@MiamiBoss No worries! We have sent you a Direct Message via Twitter with further instructions.,@AskPlayStation,Ask PlayStation,,,,Positive,Unclassified,Twitter,,727163,1248937,3135,@MiamiBoss No worries! We have sent you a Direct Message via Twitter with further instructions.,Reply,,
918860394881519616,10/13/2017,http://twitter.com/AskPS_UK/status/918860394881519616,@Olly_2101 Hey! Sorry to hear this. Can you try on the web store? ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,181769,63063,22,@Olly_2101 Hey! Sorry to hear this. Can you try on the web store? ^ES,Reply,,
918915792909021184,10/13/2017,http://twitter.com/AskPS_UK/status/918915792909021184,@p_Faisal_X_q I'm afraid you need to contact our support line tomorrow morning as we advised via DM for further help on this ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Fear,Twitter,,181891,63089,22,@p_Faisal_X_q I'm afraid you need to contact our support line tomorrow morning as we advised via DM for further help on this ^EG,Reply,,
919933143871819782,10/16/2017,http://twitter.com/AskPS_UK/status/919933143871819782,@adelee_design Hi there! Do you get a specific error code/message? ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Anger,Twitter,,183125,63444,22,@adelee_design Hi there! Do you get a specific error code/message? ^EG,Reply,,
919296044445392896,10/14/2017,http://twitter.com/AskPlayStation/status/919296044445392896,@RogerRingdahl Here to help! Please try the following steps related to the error code CE-38703-1: https://t.co/gQ4he85D4X,@AskPlayStation,Ask PlayStation,,,,Neutral,Neutral,Twitter,,727491,1249198,3137,@RogerRingdahl Here to help! Please try the following steps related to the error code CE-38703-1: https://t.co/gQ4he85D4X,Reply,,
918945391684485120,10/13/2017,http://twitter.com/yosp/status/918945391684485120,@j00zt1n Justin you are wonderful :D @camp_masami,@yosp,Shuhei Yoshida,Japan,Tokyo,Tokyo,Positive,Joy,Twitter,M,48058,316791,1061,@j00zt1n Justin you are wonderful :D @camp_masami,Reply,,
920320449309040640,10/17/2017,http://twitter.com/AskPS_UK/status/920320449309040640,@RobJanes89 I am not sure what you mean I am afraid. Please see our above tweets with regards to the DLC ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Fear,Twitter,,183698,63585,22,@RobJanes89 I am not sure what you mean I am afraid. Please see our above tweets with regards to the DLC ^ES,Reply,,
920305838811643905,10/17/2017,http://twitter.com/AskPlayStation/status/920305838811643905,@Chivazkx Sorry for the delay! Please check your DM's for more instructions.,@AskPlayStation,Ask PlayStation,,,,Negative,Unclassified,Twitter,,728191,1249771,3140,@Chivazkx Sorry for the delay! Please check your DM's for more instructions.,Reply,,
919477578821496832,10/15/2017,http://twitter.com/AskPS_UK/status/919477578821496832,@josephparsons51 Sorry to hear this! Do you have a wireless or wired connection? ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,182415,63264,22,@josephparsons51 Sorry to hear this! Do you have a wireless or wired connection? ^EG,Reply,,
919975898975268864,10/16/2017,http://twitter.com/AskPS_UK/status/919975898975268864,@Singing60344154 Hey! We are constantly updating the store ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,183223,63493,22,@Singing60344154 Hey! We are constantly updating the store ^ES,Reply,,
920389205821394944,10/17/2017,http://twitter.com/AskPS_UK/status/920389205821394944,"@double0sevn Hello! Sorry to hear this, can you try restoring your licenses? See https://t.co/zKdGeJmbBQ. Try this a few times ^ES",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Negative,Neutral,Twitter,,183885,63634,22,"@double0sevn Hello! Sorry to hear this, can you try restoring your licenses? See https://t.co/zKdGeJmbBQ. Try this a few times ^ES",Reply,,
919672810775171072,10/15/2017,http://twitter.com/AskPlayStation/status/919672810775171072,@kewl_fuze Here to help! Please provide us with more details of this issue in order to assist you better.,@AskPlayStation,Ask PlayStation,,,,Neutral,Anger,Twitter,,727765,1249415,3140,@kewl_fuze Here to help! Please provide us with more details of this issue in order to assist you better.,Reply,,
918858928561229826,10/13/2017,http://twitter.com/Sony/status/918858928561229826,When you realize it’s finally Friday. (@Pink) https://t.co/3j6jPHH8zu,@Sony,Sony,United States of America,New York,New York,Neutral,Joy,Twitter,,19542,4167448,1513,When you realize it’s finally Friday. (@Pink) https://t.co/3j6jPHH8zu,Tweet,,
920353383508307969,10/17/2017,http://twitter.com/AskPS_UK/status/920353383508307969,@mlinaric1998 Hey! Are you referring to parental settings? ^ES,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,183788,63620,22,@mlinaric1998 Hey! Are you referring to parental settings? ^ES,Tweet,,
919600784093872128,10/15/2017,http://twitter.com/AskPlayStation/status/919600784093872128,@Domoniquewit4 Totally understand. We have sent you a DM for further assistance.,@AskPlayStation,Ask PlayStation,,,,Positive,Unclassified,Twitter,,727660,1249370,3139,@Domoniquewit4 Totally understand. We have sent you a DM for further assistance.,Reply,,
919893798557245445,10/16/2017,http://twitter.com/AskPS_UK/status/919893798557245445,"@HuhMemories Sorry, but I don't have that information. You'll need to contact the publisher of the game to get that! ^DB",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Anger,Twitter,,183072,63428,22,"@HuhMemories Sorry, but I don't have that information. You'll need to contact the publisher of the game to get that! ^DB",Reply,,
919509905761021952,10/15/2017,http://twitter.com/AskPS_UK/status/919509905761021952,@Hasanberkant1 I'm afraid you will need to buy a UK PSN Card for this. Please check this further with any online retailer such as Amazon ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,182511,63281,22,@Hasanberkant1 I'm afraid you will need to buy a UK PSN Card for this. Please check this further with any online retailer such as Amazon ^EG,Reply,,
919095162499928064,10/14/2017,http://twitter.com/AskPlayStation/status/919095162499928064,@Baccyard Sorry to know that. Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,@AskPlayStation,Ask PlayStation,,,,Positive,Neutral,Twitter,,727403,1249079,3136,@Baccyard Sorry to know that. Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,Reply,,
919658392557359106,10/15/2017,http://twitter.com/AskPS_UK/status/919658392557359106,"@NathanMFC2 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,182917,63387,22,"@NathanMFC2 Hi, I'm going to send you a DM. Please follow us if you haven't already! ^MN",Tweet,,
918938380196597762,10/13/2017,http://twitter.com/AskPS_UK/status/918938380196597762,@destructivelewi Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Positive,Joy,Twitter,,181926,63108,22,@destructivelewi Hi there! I'm going to send you a DM. Please follow us if you haven't already. ^EG,Reply,,
918865292956184576,10/13/2017,http://twitter.com/AskPS_UK/status/918865292956184576,@masterprice Please check the steps in the following article: https://t.co/C4IEBRtN4y ^EG,@AskPS_UK,Ask PlayStation UK,United Kingdom,Greater London,London,Neutral,Neutral,Twitter,,181783,63064,22,@masterprice Please check the steps in the following article: https://t.co/C4IEBRtN4y ^EG,Reply,,
